30 , -40 , 29.998 , -39.997 , -0.0166815 , -0.0608151 , -0.338583 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , -31 , 13
30 , -40 , 29.998 , -39.997 , -0.0166665 , -0.0608339 , -0.338583 , 0.00050807 , 0.000547152 , -0.0003322 , 0.0781646 , 0.0157042 , -0.0225611 , -14 , 44 , -43
30 , -40 , 29.998 , -39.997 , -0.0165945 , -0.0607553 , -0.338651 , 0.00234494 , 0.00240356 , -0.00185641 , 0.117247 , 0.130389 , -0.0951987 , 26 , -33 , -105
30 , -40 , 29.998 , -39.997 , -0.016007 , -0.0606976 , -0.339313 , 0.00545198 , 0.00537382 , -0.00455309 , 0.156329 , 0.194503 , -0.173956 , 68 , 3 , -65
30 , -40 , 29.998 , -39.997 , -0.014797 , -0.0606822 , -0.340471 , 0.00957517 , 0.00967287 , -0.00848086 , 0.293117 , 0.230076 , -0.227047 , 34 , 9 , -70
30 , -40 , 29.998 , -39.997 , -0.0134944 , -0.0607142 , -0.342173 , 0.0151444 , 0.0150271 , -0.0136202 , 0.3322 , 0.308868 , -0.306767 , 64 , -13 , -105
30 , -40 , 29.998 , -39.997 , -0.0124571 , -0.0608343 , -0.344327 , 0.0221792 , 0.0216907 , -0.0202251 , 0.351741 , 0.371504 , -0.390301 , 15 , 37 , -81
30 , -40 , 29.998 , -39.997 , -0.0117358 , -0.0610705 , -0.346891 , 0.0296635 , 0.0295462 , -0.0279829 , 0.429905 , 0.427596 , -0.443109 , 29 , 17 , -92
30 , -40 , 29.998 , -39.997 , -0.0111045 , -0.0613553 , -0.349841 , 0.0391214 , 0.0387697 , -0.03705 , 0.449447 , 0.529092 , -0.490571 , 28 , -67 , -16
30 , -40 , 29.998 , -39.997 , -0.0104312 , -0.0616262 , -0.353052 , 0.0487747 , 0.0490874 , -0.0471333 , 0.527611 , 0.507123 , -0.4821 , 34 , 29 , -103
30 , -40 , 29.998 , -39.997 , -0.00968665 , -0.0618321 , -0.356644 , 0.060988 , 0.0603431 , -0.0582522 , 0.586235 , 0.633766 , -0.604364 , 52 , 33 , -88
30 , -40 , 29.998 , -39.997 , -0.00881537 , -0.0617678 , -0.360777 , 0.0737483 , 0.0731035 , -0.0706999 , 0.586235 , 0.717541 , -0.685653 , 46 , -48 , 0
30 , -40 , 29.998 , -39.997 , -0.0079816 , -0.0616791 , -0.365343 , 0.0875639 , 0.0870363 , -0.084496 , 0.723023 , 0.747268 , -0.662038 , 87 , -24 , -113
30 , -40 , 29.998 , -39.997 , -0.00729496 , -0.0619003 , -0.370296 , 0.102669 , 0.101927 , -0.0992495 , 0.84027 , 0.808038 , -0.754481 , 29 , -26 , -99
30 , -40 , 29.998 , -39.997 , -0.00678576 , -0.0620109 , -0.375628 , 0.119006 , 0.118283 , -0.115254 , 0.84027 , 0.91385 , -0.808038 , 1 , -36 , -30
30 , -40 , 29.998 , -39.997 , -0.00640485 , -0.0617865 , -0.38144 , 0.136495 , 0.136651 , -0.132489 , 0.957517 , 0.858947 , -0.892968 , -53 , 51 , -57
30 , -40 , 29.998 , -39.997 , -0.00603976 , -0.0616674 , -0.387457 , 0.155333 , 0.15543 , -0.150897 , 0.957517 , 0.937222 , -0.943257 , -36 , 3 , -102
30 , -40 , 29.998 , -39.997 , -0.00553552 , -0.0615776 , -0.394049 , 0.174991 , 0.175284 , -0.170555 , 1.03568 , 1.00469 , -0.99615 , 11 , 33 , -65
30 , -40 , 29.998 , -39.997 , -0.00497725 , -0.061382 , -0.400949 , 0.196291 , 0.196408 , -0.191327 , 1.11385 , 1.06977 , -1.12413 , 18 , -3 , 32
30 , -40 , 29.998 , -39.997 , -0.00427626 , -0.0613347 , -0.408352 , 0.218568 , 0.218646 , -0.213487 , 1.19201 , 1.1177 , -1.09988 , 28 , 33 , -195
30 , -40 , 29.998 , -39.997 , -0.00330252 , -0.0615811 , -0.416024 , 0.242134 , 0.24231 , -0.236741 , 1.11385 , 1.22132 , -1.23223 , 80 , -1 , -53
30 , -40 , 29.998 , -39.997 , -0.00236879 , -0.0617308 , -0.424157 , 0.266815 , 0.266834 , -0.261109 , 1.23109 , 1.35388 , -1.20068 , 13 , -2 , -184
30 , -40 , 29.998 , -39.997 , -0.00155682 , -0.0616683 , -0.432678 , 0.292551 , 0.292883 , -0.286903 , 1.30926 , 1.33235 , -1.27165 , 29 , -25 , -153
30 , -40 , 29.998 , -39.997 , -0.000905914 , -0.0615573 , -0.441564 , 0.31985 , 0.319967 , -0.313538 , 1.38742 , 1.39083 , -1.35938 , 18 , -20 , -96
30 , -40 , 29.998 , -39.997 , -0.000214308 , -0.0615388 , -0.450892 , 0.349552 , 0.348204 , -0.343045 , 1.48513 , 1.47294 , -1.41431 , -33 , -17 , -131
30 , -40 , 29.998 , -39.997 , 0.000756742 , -0.0614781 , -0.460507 , 0.37904 , 0.377731 , -0.372396 , 1.50467 , 1.47387 , -1.48319 , 60 , 37 , -89
30 , -40 , 29.998 , -39.997 , 0.00162124 , -0.0611362 , -0.470522 , 0.409934 , 0.408567 , -0.402939 , 1.56329 , 1.55499 , -1.62842 , 19 , 2 , -8
30 , -40 , 29.998 , -39.997 , 0.00190212 , -0.0621588 , -0.479542 , 0.441943 , 0.440458 , -0.434478 , 1.62192 , 1.61943 , -1.60064 , 28 , -1 , -144
30 , -40 , 29.998 , -39.997 , 0.00164046 , -0.0631683 , -0.489487 , 0.47487 , 0.473385 , -0.467346 , 1.661 , 1.67734 , -1.66307 , -35 , -21 , -137
30 , -40 , 29.998 , -39.997 , 0.00130699 , -0.0629316 , -0.49968 , 0.509008 , 0.507718 , -0.501485 , 1.77825 , 1.75519 , -1.7631 , -69 , -4 , -80
30 , -40 , 29.998 , -39.997 , 0.0013338 , -0.0628628 , -0.509726 , 0.544319 , 0.543186 , -0.536815 , 1.85641 , 1.78865 , -1.78865 , -15 , -19 , -74
30 , -40 , 29.998 , -39.997 , 0.00160622 , -0.062645 , -0.520149 , 0.5809 , 0.579962 , -0.573377 , 1.83687 , 1.82912 , -1.83916 , 50 , 49 , -167
30 , -40 , 29.998 , -39.997 , 0.00187595 , -0.0621748 , -0.531195 , 0.618673 , 0.619787 , -0.611111 , 1.89549 , 1.88348 , -1.88803 , 63 , 57 , -146
30 , -40 , 29.998 , -39.997 , 0.00205055 , -0.0611974 , -0.542212 , 0.657599 , 0.657071 , -0.649998 , 1.95412 , 1.9284 , -1.97219 , 3 , 96 , -75
30 , -40 , 29.998 , -39.997 , 0.00212113 , -0.0596527 , -0.553371 , 0.697776 , 0.699339 , -0.690057 , 2.01274 , 1.98387 , -2.0715 , 33 , 65 , -51
30 , -40 , 29.998 , -39.997 , 0.00177735 , -0.0575108 , -0.56427 , 0.739222 , 0.739926 , -0.731406 , 2.07136 , 1.96723 , -2.1012 , 45 , 31 , -149
30 , -40 , 29.998 , -39.997 , 0.000809321 , -0.0544003 , -0.574766 , 0.781744 , 0.779301 , -0.773849 , 2.16907 , 1.89413 , -2.04798 , 3 , 31 , -205
30 , -40 , 29.998 , -39.997 , -0.000402781 , -0.0502182 , -0.585087 , 0.825438 , 0.817602 , -0.817407 , 2.20815 , 1.81356 , -2.19358 , 15 , 31 , -149
30 , -40 , 29.998 , -39.997 , -0.00139881 , -0.045008 , -0.595377 , 0.870422 , 0.854632 , -0.862351 , 2.30586 , 1.79139 , -2.29445 , 1 , 83 , -177
30 , -40 , 29.998 , -39.997 , -0.00258852 , -0.038729 , -0.603529 , 0.916734 , 0.890412 , -0.908312 , 2.30586 , 1.73956 , -2.34963 , 34 , -52 , -142
30 , -40 , 29.998 , -39.997 , -0.00489032 , -0.0319018 , -0.612341 , 0.964102 , 0.925098 , -0.958005 , 2.44264 , 1.68822 , -2.44518 , -89 , -26 , -113
30 , -40 , 29.998 , -39.997 , -0.00657687 , -0.0258656 , -0.621692 , 1.01516 , 0.958416 , -1.00672 , 2.40356 , 1.67615 , -2.43629 , 72 , -67 , -57
30 , -40 , 29.998 , -39.997 , -0.00621426 , -0.0202803 , -0.631667 , 1.0648 , 0.990502 , -1.05647 , 2.52081 , 1.58655 , -2.51197 , -18 , -21 , -112
30 , -40 , 29.998 , -39.997 , -0.00472438 , -0.0141957 , -0.642697 , 1.11523 , 1.02149 , -1.10728 , 2.50127 , 1.50994 , -2.46835 , 7 , 17 , -285
30 , -40 , 29.998 , -39.997 , -0.00309466 , -0.00831306 , -0.654912 , 1.16463 , 1.05141 , -1.15932 , 2.54035 , 1.46559 , -2.70153 , -110 , -16 , -120
30 , -40 , 29.998 , -39.997 , -0.00248722 , -0.00362977 , -0.667649 , 1.21286 , 1.08008 , -1.21292 , 2.38402 , 1.40163 , -2.73941 , -50 , -12 , -142
30 , -40 , 29.998 , -39.997 , -0.00330192 , 0.000321896 , -0.680667 , 1.2597 , 1.10736 , -1.26748 , 2.28632 , 1.28279 , -2.64367 , -6 , 35 , -314
30 , -40 , 29.998 , -39.997 , -0.00502771 , 0.00464294 , -0.693823 , 1.30529 , 1.1337 , -1.32303 , 2.26677 , 1.24997 , -2.86667 , -19 , -6 , -113
30 , -40 , 29.998 , -39.997 , -0.00689408 , 0.00877386 , -0.706824 , 1.34984 , 1.15865 , -1.38017 , 2.22769 , 1.25063 , -2.88429 , -97 , -34 , -166
30 , -40 , 29.998 , -39.997 , -0.0085336 , 0.0130363 , -0.719816 , 1.39325 , 1.18232 , -1.43807 , 2.14953 , 1.18791 , -2.95518 , -28 , 5 , -142
30 , -40 , 29.998 , -39.997 , -0.0102497 , 0.0179302 , -0.732505 , 1.43542 , 1.20514 , -1.49763 , 2.05182 , 1.11081 , -3.05727 , -54 , -20 , -79
30 , -40 , 29.998 , -39.997 , -0.0118088 , 0.0236737 , -0.745365 , 1.47633 , 1.22646 , -1.55741 , 2.01274 , 1.08061 , -2.98907 , 10 , 11 , -218
30 , -40 , 29.998 , -39.997 , -0.0131088 , 0.0307716 , -0.75863 , 1.51606 , 1.24676 , -1.61766 , 1.95412 , 0.975426 , -3.03355 , -2 , -12 , -109
30 , -40 , 29.998 , -39.997 , -0.014954 , 0.0379193 , -0.771263 , 1.55462 , 1.26652 , -1.67741 , 1.91503 , 0.945914 , -2.99672 , -49 , -33 , -194
30 , -40 , 29.998 , -39.997 , -0.0176723 , 0.0449309 , -0.784137 , 1.59186 , 1.28446 , -1.73752 , 1.81733 , 0.857063 , -2.99289 , 13 , -21 , -210
30 , -40 , 29.998 , -39.997 , -0.0210453 , 0.051966 , -0.797031 , 1.62799 , 1.3008 , -1.79732 , 1.7587 , 0.827722 , -3.0513 , -31 , -16 , -247
30 , -40 , 29.998 , -39.997 , -0.0237382 , 0.0586027 , -0.810292 , 1.66285 , 1.31643 , -1.8576 , 1.71962 , 0.685849 , -3.02376 , 15 , 33 , -223
30 , -40 , 29.998 , -39.997 , -0.0256707 , 0.0645014 , -0.823221 , 1.69664 , 1.3306 , -1.91748 , 1.661 , 0.680477 , -3.03747 , -10 , -35 , -212
30 , -40 , 29.998 , -39.997 , -0.0275524 , 0.069712 , -0.836642 , 1.72929 , 1.34351 , -1.97766 , 1.58283 , 0.600032 , -3.06727 , 1 , 19 , -165
30 , -40 , 29.998 , -39.997 , -0.0295609 , 0.0745728 , -0.850146 , 1.76052 , 1.35543 , -2.03734 , 1.52421 , 0.54865 , -2.9777 , -18 , 8 , -240
30 , -40 , 29.998 , -39.997 , -0.0320198 , 0.0789032 , -0.863612 , 1.79046 , 1.36599 , -2.09718 , 1.48513 , 0.51879 , -2.97959 , -48 , -33 , -251
30 , -40 , 29.998 , -39.997 , -0.0348884 , 0.0832799 , -0.876629 , 1.81918 , 1.37535 , -2.15566 , 1.4265 , 0.421294 , -2.82862 , -17 , 34 , -320
30 , -40 , 29.998 , -39.997 , -0.0378578 , 0.0880127 , -0.889537 , 1.84683 , 1.38346 , -2.21618 , 1.34834 , 0.400293 , -2.83375 , 19 , 11 , -240
30 , -40 , 29.998 , -39.997 , -0.040964 , 0.0926257 , -0.901966 , 1.87316 , 1.39043 , -2.26935 , 1.25063 , 0.34978 , -2.68607 , 51 , 7 , -374
30 , -40 , 29.998 , -39.997 , -0.0442388 , 0.0974108 , -0.913876 , 1.89827 , 1.39635 , -2.32426 , 1.17247 , 0.243959 , -2.72349 , 16 , 63 , -141
30 , -40 , 29.998 , -39.997 , -0.0476564 , 0.102311 , -0.925208 , 1.92353 , 1.40106 , -2.38095 , 1.15293 , 0.183027 , -2.62296 , 72 , -3 , -316
30 , -40 , 29.998 , -39.997 , -0.0510494 , 0.107448 , -0.936126 , 1.94626 , 1.4045 , -2.43334 , 1.11385 , 0.125639 , -2.58109 , 15 , -20 , -276
30 , -40 , 29.998 , -39.997 , -0.0540603 , 0.113251 , -0.947119 , 1.96777 , 1.40673 , -2.48466 , 1.07476 , 0.0750612 , -2.61857 , 2 , -23 , -208
30 , -40 , 29.998 , -39.997 , -0.0565761 , 0.118256 , -0.95779 , 1.9881 , 1.40782 , -2.53507 , 0.957517 , 0.0326406 , -2.37221 , 15 , -51 , -409
30 , -40 , 29.998 , -39.997 , -0.0585686 , 0.122815 , -0.968436 , 2.00723 , 1.408 , -2.58385 , 0.898893 , 0 , -2.31484 , 29 , -34 , -401
30 , -40 , 29.998 , -39.997 , -0.0606709 , 0.127595 , -0.979102 , 2.02513 , 1.40796 , -2.63147 , 0.859811 , 0 , -2.36026 , -57 , -1 , -270
30 , -40 , 29.998 , -39.997 , -0.0630501 , 0.131757 , -0.989652 , 2.04193 , 1.40792 , -2.678 , 0.801187 , 0 , -2.3698 , 2 , -1 , -238
30 , -40 , 29.998 , -39.997 , -0.0657974 , 0.134998 , -0.999849 , 2.05743 , 1.40796 , -2.72357 , 0.723023 , 0 , -2.30799 , -1 , 16 , -227
30 , -40 , 29.998 , -39.997 , -0.0689248 , 0.13792 , -1.00978 , 2.07179 , 1.40796 , -2.76789 , 0.664399 , 0 , -2.14149 , -3 , -16 , -211
30 , -40 , 29.998 , -39.997 , -0.0722839 , 0.141199 , -1.01889 , 2.08479 , 1.4079 , -2.81086 , 0.566693 , 0 , -2.16222 , 47 , 1 , -247
30 , -40 , 29.998 , -39.997 , -0.0754386 , 0.144654 , -1.02734 , 2.09682 , 1.40794 , -2.85268 , 0.586235 , 0 , -2.06875 , 53 , 1 , -227
30 , -40 , 29.998 , -39.997 , -0.0783177 , 0.148464 , -1.03519 , 2.10755 , 1.40794 , -2.89313 , 0.488529 , 0 , -1.98471 , 61 , -1 , -323
30 , -40 , 29.998 , -39.997 , -0.0809398 , 0.152806 , -1.04263 , 2.11703 , 1.40794 , -2.9326 , 0.449447 , 0 , -1.92761 , -56 , -17 , -306
30 , -40 , 29.998 , -39.997 , -0.0833876 , 0.157673 , -1.04995 , 2.12524 , 1.40792 , -2.97071 , 0.390823 , 0 , -1.90877 , -12 , -34 , -233
30 , -40 , 29.998 , -39.997 , -0.0860382 , 0.16279 , -1.05708 , 2.13251 , 1.40792 , -3.00768 , 0.293117 , 0 , -1.76641 , 97 , -1 , -336
30 , -40 , 29.998 , -39.997 , -0.0886253 , 0.167685 , -1.06404 , 2.13845 , 1.40792 , -3.04336 , 0.312658 , 0 , -1.76111 , -48 , -1 , -333
30 , -40 , 29.998 , -39.997 , -0.0908388 , 0.172239 , -1.07095 , 2.1431 , 1.40792 , -3.07783 , 0.254035 , 0 , -1.76178 , -39 , -34 , -229
30 , -40 , 29.998 , -39.997 , -0.0931691 , 0.176188 , -1.07734 , 2.14677 , 1.40792 , -3.11101 , 0.136788 , 0 , -1.63982 , 10 , -1 , -397
30 , -40 , 29.998 , -39.997 , -0.0959685 , 0.179631 , -1.08346 , 2.14914 , 1.40792 , -3.14341 , 0.117247 , 0 , -1.56068 , -79 , -17 , -315
30 , -40 , 29.998 , -39.997 , -0.0986129 , 0.182983 , -1.08939 , 2.15037 , 1.40792 , -3.17438 , 0.0195412 , 0 , -1.4457 , 15 , 16 , -495
30 , -40 , 29.998 , -39.997 , -0.100825 , 0.186328 , -1.09513 , 2.15047 , 1.40792 , -3.20436 , -0.0195412 , 0 , -1.51041 , 2 , 17 , -267
30 , -40 , 29.998 , -39.997 , -0.102816 , 0.189594 , -1.1006 , 2.15039 , 1.40792 , -3.23271 , 0 , 0 , -1.42765 , -63 , -1 , -323
30 , -40 , 29.998 , -39.997 , -0.105061 , 0.193047 , -1.10578 , 2.15039 , 1.40792 , -3.26009 , 0 , 0 , -1.33008 , 27 , 1 , -359
30 , -40 , 29.998 , -39.997 , -0.107485 , 0.196636 , -1.11054 , 2.15037 , 1.40792 , -3.28637 , 0 , 0 , -1.25935 , 27 , -2 , -332
30 , -40 , 29.998 , -39.997 , -0.109508 , 0.200166 , -1.11517 , 2.15039 , 1.40794 , -3.31111 , 0 , 0 , -1.27028 , 2 , -16 , -359
30 , -40 , 29.998 , -39.997 , -0.111169 , 0.203711 , -1.11961 , 2.15039 , 1.40792 , -3.33495 , 0 , 0 , -1.1061 , -82 , 16 , -515
30 , -40 , 29.998 , -39.997 , -0.112768 , 0.207163 , -1.12401 , 2.15039 , 1.40792 , -3.35875 , -0.0195412 , 0 , -1.07813 , 45 , 1 , -406
30 , -40 , 29.998 , -39.997 , -0.114425 , 0.210146 , -1.12809 , 2.15037 , 1.40792 , -3.37872 , 0.0195412 , 0 , -1.02938 , -21 , -17 , -429
30 , -40 , 29.998 , -39.997 , -0.116218 , 0.212749 , -1.13202 , 2.15039 , 1.40792 , -3.39999 , 0 , 0 , -1.00987 , -63 , -16 , -377
30 , -40 , 29.998 , -39.997 , -0.117935 , 0.215152 , -1.13562 , 2.15037 , 1.40792 , -3.41851 , 0.0195412 , 0 , -0.956725 , 27 , 1 , -385
30 , -40 , 29.998 , -39.997 , -0.119605 , 0.217395 , -1.139 , 2.15039 , 1.40792 , -3.43674 , 0.0195412 , 0 , -0.839869 , 15 , 1 , -398
30 , -40 , 29.998 , -39.997 , -0.121263 , 0.219515 , -1.14204 , 2.15037 , 1.40792 , -3.45325 , 0 , 0 , -0.78531 , 21 , -17 , -444
30 , -40 , 29.998 , -39.997 , -0.122564 , 0.221462 , -1.14491 , 2.15039 , 1.40792 , -3.4684 , 0 , 0 , -0.684847 , 2 , -1 , -491
30 , -40 , 29.998 , -39.997 , -0.123642 , 0.223397 , -1.14767 , 2.15039 , 1.40792 , -3.48274 , 0 , 0 , -0.68665 , 75 , 1 , -345
30 , -40 , 29.998 , -39.997 , -0.124744 , 0.225279 , -1.15021 , 2.15039 , 1.40792 , -3.49548 , 0.0195412 , 0 , -0.626653 , 15 , -33 , -415
30 , -40 , 29.998 , -39.997 , -0.125892 , 0.227061 , -1.1525 , 2.15039 , 1.40792 , -3.50719 , 0 , 0 , -0.604674 , 15 , 2 , -381
30 , -40 , 29.998 , -39.997 , -0.126936 , 0.228616 , -1.15451 , 2.15039 , 1.40792 , -3.51784 , 0 , 0 , -0.492837 , -63 , -1 , -335
30 , -40 , 29.998 , -39.997 , -0.127719 , 0.230028 , -1.15638 , 2.15039 , 1.40792 , -3.52732 , 0 , 0 , -0.398795 , 15 , 2 , -394
30 , -40 , 29.998 , -39.997 , -0.128456 , 0.231222 , -1.15805 , 2.15039 , 1.40792 , -3.53513 , 0 , 0 , -0.363329 , 2 , -17 , -497
30 , -40 , 29.998 , -39.997 , -0.129374 , 0.232133 , -1.15937 , 2.15039 , 1.40792 , -3.54185 , 0 , 0 , -0.376515 , 39 , -19 , -322
30 , -40 , 29.998 , -39.997 , -0.130028 , 0.232949 , -1.16051 , 2.15039 , 1.4079 , -3.5477 , -0.0195412 , 0 , -0.274454 , 63 , -16 , -420
30 , -40 , 29.998 , -39.997 , -0.130253 , 0.233648 , -1.16154 , 2.15039 , 1.40792 , -3.55221 , 0 , 0 , -0.231348 , -82 , -33 , -333
30 , -40 , 29.998 , -39.997 , -0.130518 , 0.23414 , -1.16241 , 2.15039 , 1.40792 , -3.55579 , 0 , 0 , -0.114902 , -75 , 16 , -388
30 , -40 , 29.998 , -39.997 , -0.130934 , 0.234481 , -1.16299 , 2.15039 , 1.40792 , -3.55786 , 0 , 0 , -0.0809484 , -82 , -14 , -352
30 , -40 , 29.998 , -39.997 , -0.131274 , 0.234798 , -1.16331 , 2.15039 , 1.40792 , -3.55876 , 0 , 0 , -0.0123874 , -69 , -16 , -383
30 , -40 , 29.998 , -39.997 , -0.131372 , 0.235023 , -1.16343 , 2.15039 , 1.4079 , -3.55876 , 0 , 0 , 0 , -63 , -33 , -335
30 , -40 , 29.998 , -39.997 , -0.13118 , 0.235008 , -1.16343 , 2.15041 , 1.40792 , -3.55876 , 0 , 0 , 0 , -40 , -33 , -222
30 , -40 , 29.998 , -39.997 , -0.130567 , 0.234813 , -1.16343 , 2.15039 , 1.4079 , -3.55876 , 0 , 0 , 0 , -52 , 2 , -223
