0 , 0 , -0.0169098 , 0.0240671 , 6.72354e-05 , 0 , 0 , -0 , -0.023254 , -0.00164146 , -0.0010943 , 0 , 0 , 0 , -40 , -67 , -123
0 , 3 , -0.016919 , 0.024085 , 6.72354e-05 , 0 , 1.7321 , -1.7321 , -0.023254 , 0.00771876 , -0.0091648 , 0.0195412 , 1.43773 , -1.33843 , -40 , 232 , -387
0 , 3 , -0.010907 , 0.0232563 , -0.00816609 , 0 , 1.7321 , -1.7321 , -0.0232344 , 0.0395318 , -0.0417985 , 0 , 1.7565 , -1.72295 , -40 , -76 , -150
0 , 3 , 0.00227143 , 0.0221484 , -0.0192554 , 0 , 1.7321 , -1.7321 , -0.0232344 , 0.0730839 , -0.0765036 , 0 , 1.74345 , -1.66899 , -12 , -95 , -167
0 , 3 , 0.0137757 , 0.0219988 , -0.0323646 , 0 , 1.7321 , -1.7321 , -0.0232344 , 0.106968 , -0.110955 , 0 , 1.76179 , -1.72803 , -105 , -31 , -118
0 , 3 , 0.0160674 , 0.0224864 , -0.0459686 , 0 , 1.7321 , -1.7321 , -0.0232344 , 0.141185 , -0.145718 , 0 , 1.67615 , -1.79551 , -40 , -55 , -134
0 , 3 , 0.00860159 , 0.0231878 , -0.0586439 , 0 , 1.7321 , -1.7321 , -0.0232344 , 0.175245 , -0.18013 , 0 , 1.69677 , -1.79139 , -40 , 20 , -78
0 , 3 , -0.000862422 , 0.023624 , -0.0700723 , 0 , 1.7321 , -1.7321 , -0.0232344 , 0.209423 , -0.21466 , 0 , 1.69065 , -1.72042 , -58 , -13 , -71
0 , 3 , -0.00453824 , 0.0236845 , -0.0807174 , 0 , 1.7321 , -1.7321 , -0.0232344 , 0.243463 , -0.249013 , 0 , 1.73699 , -1.66307 , -31 , -49 , -73
0 , 3 , -0.000914681 , 0.0234407 , -0.091905 , 0 , 1.7321 , -1.7321 , -0.0232344 , 0.27768 , -0.283659 , 0 , 1.71288 , -1.64557 , -67 , -35 , -190
