2 , 0 , -0.00317438 , -0.0814412 , 0.0013624 , 1.33333 , -0.666667 , -0.666667 , 1.28972 , -0.578711 , -0.565315 , -7 , -85 , -239
2 , 0 , -0.00280394 , -0.0814424 , 0.00119608 , 1.33333 , -0.666667 , -0.666667 , 1.48513 , -0.615465 , -0.670744 , -66 , -19 , -35
2 , 0 , -0.00183942 , -0.0801634 , 0.000650157 , 1.33333 , -0.666667 , -0.666667 , 1.38742 , -0.618714 , -0.693768 , -9 , -68 , -45
2 , 0 , -0.00112821 , -0.0762784 , 0.00043027 , 1.33333 , -0.666667 , -0.666667 , 1.25063 , -0.647415 , -0.619697 , 115 , -57 , -119
2 , 0 , -0.0012902 , -0.0705864 , 0.00043027 , 1.33333 , -0.666667 , -0.666667 , 1.46559 , -0.621667 , -0.658689 , -27 , -46 , -96
2 , 0 , -0.00184132 , -0.0638924 , 0.000261544 , 1.33333 , -0.666667 , -0.666667 , 1.3288 , -0.641743 , -0.725985 , 15 , -33 , -63
2 , 0 , -0.00238377 , -0.0563838 , 6.07445e-05 , 1.33333 , -0.666667 , -0.666667 , 1.23109 , -0.674218 , -0.637902 , 96 , -17 , -87
2 , 0 , -0.00270936 , -0.0493843 , 6.07445e-05 , 1.33333 , -0.666667 , -0.666667 , 1.38742 , -0.621009 , -0.649204 , -22 , -94 , -80
2 , 0 , -0.00289727 , -0.0436809 , -0.000158064 , 1.33333 , -0.666667 , -0.666667 , 1.40696 , -0.621667 , -0.720633 , -21 , -78 , -47
2 , 0 , -0.00317677 , -0.0392509 , -0.000412644 , 1.33333 , -0.666667 , -0.666667 , 1.25063 , -0.630698 , -0.605924 , 136 , -66 , -149
2 , 0 , -0.00350521 , -0.0358379 , -0.000412644 , 1.33333 , -0.666667 , -0.666667 , 1.38742 , -0.606553 , -0.672285 , -22 , -65 , -127
2 , 0 , -0.00371272 , -0.0330409 , -0.000612653 , 1.33333 , -0.666667 , -0.666667 , 1.38742 , -0.644209 , -0.733251 , 7 , -64 , -26
2 , 0 , -0.00343332 , -0.0298687 , -0.00092528 , 1.33333 , -0.666667 , -0.666667 , 1.23109 , -0.680477 , -0.536108 , 147 , -69 , -211
2 , 0 , -0.00295899 , -0.0256817 , -0.00092528 , 1.33333 , -0.666667 , -0.666667 , 1.38742 , -0.621338 , -0.631376 , -16 , -101 , -71
2 , 0 , -0.00311378 , -0.020752 , -0.00121207 , 1.33333 , -0.666667 , -0.666667 , 1.40696 , -0.639644 , -0.725088 , -21 , -100 , -62
2 , 0 , -0.00405158 , -0.0149695 , -0.00143185 , 1.33333 , -0.666667 , -0.666667 , 1.25063 , -0.716668 , -0.577852 , 103 , -58 , -184
2 , 0 , -0.0052303 , -0.00848831 , -0.00118225 , 1.33333 , -0.666667 , -0.666667 , 1.34834 , -0.660172 , -0.613858 , -22 , -40 , -188
2 , 0 , -0.00552873 , -0.00241469 , -0.00107812 , 1.33333 , -0.666667 , -0.666667 , 1.40696 , -0.663159 , -0.728237 , -21 , -65 , -23
2 , 0 , -0.00471914 , 0.00293754 , -0.00125752 , 1.33333 , -0.666667 , -0.666667 , 1.25063 , -0.678902 , -0.587408 , 92 , -15 , -166
2 , 0 , -0.00374653 , 0.00749353 , -0.00137825 , 1.33333 , -0.666667 , -0.666667 , 1.36788 , -0.675382 , -0.647415 , 2 , -107 , -147
2 , 0 , -0.00360463 , 0.0109675 , -0.00174298 , 1.33333 , -0.666667 , -0.666667 , 1.40696 , -0.625317 , -0.735088 , -33 , -85 , -117
2 , 0 , -0.004651 , 0.0142457 , -0.00208998 , 1.33333 , -0.666667 , -0.666667 , 1.25063 , -0.662038 , -0.626653 , 85 , -81 , -85
2 , 0 , -0.00613147 , 0.017821 , -0.00194258 , 1.33333 , -0.666667 , -0.666667 , 1.34834 , -0.606239 , -0.5985 , -22 , -95 , -153
2 , 0 , -0.00687788 , 0.0218201 , -0.00180246 , 1.33333 , -0.666667 , -0.666667 , 1.34834 , -0.645984 , -0.736472 , 28 , -94 , -90
