0 , 0 , -0.0085785 , -0.0456435 , 0 , 0 , 0 , -0 , 3.90823e-05 , -3.90823e-05 , 1.95412e-05 , 0 , 0 , 0 , -13 , -21 , -7
0.059996 , 0 , -0.00866458 , -0.045676 , 0 , 0.0399973 , -0.0199987 , -0.0199987 , 0.000429905 , -0.000136788 , -1.95412e-05 , 0.0195412 , -0.00341111 , 0 , 1 , -3 , -35
0.119968 , 0 , -0.0087181 , -0.0456869 , 0 , 0.0799787 , -0.0399893 , -0.0399893 , 0.00148513 , -0.000429905 , -0.000117247 , 0.0586235 , 0 , 0 , 19 , -51 , -49
0.179892 , 0 , -0.0087132 , -0.0456425 , 0 , 0.119928 , -0.059964 , -0.059964 , 0.00312659 , -0.000898893 , -0.000293117 , 0.0781646 , -0.0128275 , -0.0122514 , 16 , -48 , -51
0.239744 , 0 , -0.00877326 , -0.0456316 , 0 , 0.159829 , -0.0799147 , -0.0799147 , 0.00556923 , -0.001661 , -0.000644858 , 0.117247 , -0.0237919 , -0.0126319 , 44 , -76 , -110
0.2995 , 0 , -0.00896147 , -0.0456188 , 0.000114169 , 0.199667 , -0.0998334 , -0.0998334 , 0.00855903 , -0.00277484 , -0.00127018 , 0.156329 , -0.0520255 , -0.0314968 , 34 , -76 , -131
0.359137 , 0 , -0.00909911 , -0.0455008 , 0.000260234 , 0.239424 , -0.119712 , -0.119712 , 0.0123696 , -0.00418181 , -0.00224723 , 0.234494 , -0.0716131 , -0.0506765 , 68 , -82 , -159
0.418629 , 0 , -0.0090522 , -0.0452469 , 0.000367206 , 0.279086 , -0.139543 , -0.139543 , 0.0177238 , -0.00605776 , -0.00371282 , 0.273576 , -0.0993278 , -0.0772784 , 83 , -78 , -104
0.477955 , 0 , -0.00887073 , -0.0448736 , 0.000438055 , 0.318636 , -0.159318 , -0.159318 , 0.0236253 , -0.00820729 , -0.00564739 , 0.351741 , -0.117954 , -0.119884 , -39 , -70 , -57
0.537089 , 0 , -0.00870433 , -0.0442274 , 0.000438055 , 0.358059 , -0.17903 , -0.17903 , 0.0309727 , -0.0108453 , -0.00812912 , 0.429905 , -0.153223 , -0.132872 , -69 , -80 , -147
0.596008 , 0 , -0.00871865 , -0.0432597 , 0.000538064 , 0.397339 , -0.198669 , -0.198669 , 0.0392386 , -0.0137374 , -0.0107476 , 0.449447 , -0.150625 , -0.155252 , -8 , -76 , -87
0.654689 , 0 , -0.00890812 , -0.0421616 , 0.000615313 , 0.436459 , -0.21823 , -0.21823 , 0.0477781 , -0.017333 , -0.0141478 , 0.390823 , -0.220554 , -0.181834 , 95 , -30 , -100
0.713108 , 0 , -0.00912812 , -0.0409055 , 0.000742346 , 0.475405 , -0.237703 , -0.237703 , 0.0564544 , -0.021593 , -0.0180951 , 0.488529 , -0.208031 , -0.217606 , 14 , -108 , -104
0.771242 , 0 , -0.00913742 , -0.0394073 , 0.000742346 , 0.514161 , -0.257081 , -0.257081 , 0.0665376 , -0.0263219 , -0.0229413 , 0.50807 , -0.220886 , -0.247565 , 52 , -89 , -66
0.829067 , 0 , -0.00898133 , -0.0377243 , 0.000742346 , 0.552711 , -0.276356 , -0.276356 , 0.0779692 , -0.0314417 , -0.0285496 , 0.50807 , -0.253781 , -0.299711 , 25 , -44 , -38
0.886561 , 0 , -0.00874924 , -0.0358682 , 0.00061256 , 0.59104 , -0.29552 , -0.29552 , 0.089518 , -0.037011 , -0.034881 , 0.566693 , -0.318259 , -0.29925 , 82 , -68 , -83
0.9437 , 0 , -0.00867426 , -0.0337813 , 0.000528831 , 0.629133 , -0.314567 , -0.314567 , 0.101419 , -0.0428538 , -0.041056 , 0.664399 , -0.290357 , -0.295479 , -1 , -103 , -96
