0 , 0 , 8.27475e-05 , 0.00508674 , 0 , 0 , 0 , -0 , -0.023254 , -0.00171962 , -0.00130926 , 0 , 0 , 0 , 25 , -77 , -40
3 , 3 , -5.18634e-05 , 0.00521835 , 0 , 2 , 0.732102 , -2.7321 , -0.0119201 , 0.00553015 , -0.00920388 , 1.58283 , 0.653546 , -1.28771 , 214 , 16 , -330
3 , 3 , 0.00319463 , 0.00639259 , -0.00576923 , 2 , 0.732102 , -2.7321 , 0.0269082 , 0.0191503 , -0.0531715 , 1.95412 , 0.688067 , -2.66166 , 22 , 18 , -144
3 , 3 , 0.0119936 , 0.0101859 , -0.0165314 , 2 , 0.732102 , -2.7321 , 0.0666353 , 0.0326924 , -0.106656 , 1.97366 , 0.676942 , -2.61857 , -13 , -35 , -20
3 , 3 , 0.0214172 , 0.0175765 , -0.0296443 , 2 , 0.732102 , -2.7321 , 0.106558 , 0.0465861 , -0.160687 , 1.97366 , 0.724192 , -2.72666 , 15 , -34 , -161
3 , 3 , 0.024731 , 0.0277559 , -0.0435428 , 2 , 0.732102 , -2.7321 , 0.146481 , 0.0605971 , -0.214601 , 1.95412 , 0.70673 , -2.64218 , 29 , 2 , -93
3 , 3 , 0.0189077 , 0.0391862 , -0.0563922 , 2 , 0.732102 , -2.7321 , 0.186462 , 0.0745495 , -0.268593 , 1.97366 , 0.736472 , -2.75227 , 6 , -7 , -99
3 , 3 , 0.0081893 , 0.0501786 , -0.0665527 , 2 , 0.732102 , -2.7321 , 0.226462 , 0.0886582 , -0.322918 , 1.95412 , 0.72464 , -2.70309 , 2 , -10 , -107
3 , 3 , 0.000156298 , 0.0603093 , -0.0762825 , 2 , 0.732102 , -2.7321 , 0.266405 , 0.103021 , -0.376949 , 1.97366 , 0.69665 , -2.69687 , 19 , 9 , -127
3 , 3 , -0.000174237 , 0.068733 , -0.086408 , 2 , 0.732102 , -2.7321 , 0.306366 , 0.117266 , -0.431 , 1.95412 , 0.702919 , -2.75549 , 10 , -9 , -65
3 , 3 , 0.00526406 , 0.0748475 , -0.0980072 , 2 , 0.732102 , -2.7321 , 0.344335 , 0.131786 , -0.485285 , 1.95412 , 0.753031 , -2.69998 , -3 , -27 , -150
3 , 3 , 0.00927053 , 0.0795451 , -0.11084 , 2 , 0.732102 , -2.7321 , 0.386407 , 0.146305 , -0.539199 , 1.95412 , 0.716229 , -2.68607 , 28 , -62 , -159
3 , 3 , 0.00770785 , 0.0830453 , -0.122987 , 2 , 0.732102 , -2.7321 , 0.426466 , 0.160785 , -0.59323 , 1.95412 , 0.701654 , -2.79992 , 15 , -3 , -108
3 , 3 , 0.00299151 , 0.0872812 , -0.134165 , 2 , 0.732102 , -2.7321 , 0.464415 , 0.175226 , -0.647399 , 1.95412 , 0.715356 , -2.6392 , 8 , 2 , -205
3 , 3 , -0.000631022 , 0.0933994 , -0.145111 , 2 , 0.732102 , -2.7321 , 0.504377 , 0.189569 , -0.701117 , 1.9932 , 0.692127 , -2.66319 , -16 , -21 , -164
3 , 3 , -0.00107893 , 0.101173 , -0.156203 , 2 , 0.732102 , -2.7321 , 0.54639 , 0.204107 , -0.754914 , 1.9932 , 0.718424 , -2.62737 , -20 , -37 , 0
3 , 3 , 0.000320817 , 0.110211 , -0.16779 , 2 , 0.732102 , -2.7321 , 0.586371 , 0.218685 , -0.808711 , 1.9932 , 0.716229 , -2.66166 , -11 , 34 , -158
3 , 3 , 0.000587007 , 0.119349 , -0.179652 , 2 , 0.732102 , -2.7321 , 0.628405 , 0.233771 , -0.865165 , 2.05182 , 0.742068 , -2.69532 , -13 , -41 , -141
3 , 3 , -0.00159417 , 0.127604 , -0.191571 , 2 , 0.732102 , -2.7321 , 0.666373 , 0.24827 , -0.919509 , 2.07136 , 0.744424 , -2.73301 , -76 , 0 , -113
3 , 3 , -0.00540603 , 0.134665 , -0.203241 , 2 , 0.732102 , -2.7321 , 0.708465 , 0.262985 , -0.973619 , 2.05182 , 0.69998 , -2.6784 , -65 , 9 , -185
3 , 3 , -0.00854921 , 0.140246 , -0.214424 , 2 , 0.732102 , -2.7321 , 0.748485 , 0.277563 , -1.02755 , 2.05182 , 0.697065 , -2.63475 , -82 , -21 , -101
3 , 3 , -0.0103474 , 0.145328 , -0.225503 , 2 , 0.732102 , -2.7321 , 0.786453 , 0.292082 , -1.08151 , 2.05182 , 0.739725 , -2.70309 , -48 , 4 , -194
3 , 3 , -0.0110817 , 0.15058 , -0.236797 , 2 , 0.732102 , -2.7321 , 0.828467 , 0.306542 , -1.13532 , 2.05182 , 0.716229 , -2.65563 , -98 , -34 , -221
3 , 3 , -0.0117778 , 0.156108 , -0.248292 , 2 , 0.732102 , -2.7321 , 0.868429 , 0.321218 , -1.18914 , 2.05182 , 0.712312 , -2.73143 , -30 , -28 , -212
3 , 3 , -0.0132318 , 0.162363 , -0.259947 , 2 , 0.732102 , -2.7321 , 0.906456 , 0.335795 , -1.24329 , 2.05182 , 0.735551 , -2.72508 , -46 , -6 , -191
3 , 3 , -0.015403 , 0.169172 , -0.271442 , 2 , 0.732102 , -2.7321 , 0.948391 , 0.350138 , -1.29738 , 2.05182 , 0.69831 , -2.70153 , -63 , -13 , -229
3 , 3 , -0.0183038 , 0.176666 , -0.282756 , 2 , 0.732102 , -2.7321 , 0.988372 , 0.364697 , -1.35119 , 2.05182 , 0.755455 , -2.75227 , -13 , -54 , -198
3 , 3 , -0.0211249 , 0.184554 , -0.294198 , 2 , 0.732102 , -2.7321 , 1.02634 , 0.379509 , -1.40505 , 2.05182 , 0.729597 , -2.71246 , -16 , 2 , -228
3 , 3 , -0.0234839 , 0.19191 , -0.30564 , 2 , 0.732102 , -2.7321 , 1.06835 , 0.394165 , -1.45845 , 2.05182 , 0.74348 , -2.65563 , -46 , -56 , -259
3 , 3 , -0.0270004 , 0.198483 , -0.316654 , 2 , 0.732102 , -2.7321 , 1.10837 , 0.408586 , -1.51217 , 2.07136 , 0.736934 , -2.72349 , -93 , -41 , -282
3 , 3 , -0.0305717 , 0.204341 , -0.327775 , 2 , 0.732102 , -2.7321 , 1.14839 , 0.423144 , -1.56593 , 2.05182 , 0.720633 , -2.65714 , -46 , 38 , -285
3 , 3 , -0.0322325 , 0.20915 , -0.339073 , 2 , 0.732102 , -2.7321 , 1.18644 , 0.437761 , -1.61889 , 2.05182 , 0.710585 , -2.64367 , -75 , -21 , -272
3 , 3 , -0.0335142 , 0.213631 , -0.350477 , 2 , 0.732102 , -2.7321 , 1.22644 , 0.452397 , -1.67208 , 2.03228 , 0.759367 , -2.7378 , -30 , 2 , -293
3 , 3 , -0.0352933 , 0.21861 , -0.361745 , 2 , 0.732102 , -2.7321 , 1.26844 , 0.467112 , -1.72601 , 2.03228 , 0.763823 , -2.64367 , -14 , -39 , -341
3 , 3 , -0.0378107 , 0.224067 , -0.373314 , 2 , 0.732102 , -2.7321 , 1.31045 , 0.482588 , -1.78139 , 2.01274 , 0.68405 , -2.64815 , 38 , 8 , -304
3 , 3 , -0.0413571 , 0.229945 , -0.384196 , 2 , 0.732102 , -2.7321 , 1.34842 , 0.497068 , -1.83499 , 2.03228 , 0.706306 , -2.66015 , 2 , 2 , -269
3 , 3 , -0.0452321 , 0.236364 , -0.395039 , 2 , 0.732102 , -2.7321 , 1.39045 , 0.511529 , -1.88871 , 2.01274 , 0.74066 , -2.60548 , -22 , -34 , -369
3 , 3 , -0.0487222 , 0.243152 , -0.405835 , 2 , 0.732102 , -2.7321 , 1.43043 , 0.526263 , -1.94255 , 2.01274 , 0.762329 , -2.67992 , -27 , -32 , -305
3 , 3 , -0.0512484 , 0.249585 , -0.417112 , 2 , 0.732102 , -2.7321 , 1.47045 , 0.541271 , -1.99697 , 2.01274 , 0.74348 , -2.71561 , -27 , 19 , -226
3 , 3 , -0.0533405 , 0.255365 , -0.428661 , 2 , 0.732102 , -2.7321 , 1.50838 , 0.555985 , -2.0511 , 2.01274 , 0.734625 , -2.70466 , 16 , 26 , -306
3 , 3 , -0.0561357 , 0.260383 , -0.440173 , 2 , 0.732102 , -2.7321 , 1.54838 , 0.570641 , -2.10548 , 2.03228 , 0.714049 , -2.68452 , 24 , -24 , -352
3 , 3 , -0.059563 , 0.265175 , -0.451463 , 2 , 0.732102 , -2.7321 , 1.5904 , 0.58516 , -2.15971 , 2.03228 , 0.709297 , -2.74422 , -16 , 3 , -278
3 , 3 , -0.062833 , 0.270277 , -0.46282 , 2 , 0.732102 , -2.7321 , 1.63042 , 0.599796 , -2.21374 , 2.03228 , 0.773903 , -2.67229 , 44 , -35 , -336
3 , 3 , -0.0655598 , 0.275433 , -0.474083 , 2 , 0.732102 , -2.7321 , 1.66838 , 0.61455 , -2.26769 , 2.03228 , 0.762825 , -2.64815 , 83 , -11 , -293
3 , 3 , -0.068047 , 0.281013 , -0.485579 , 2 , 0.732102 , -2.7321 , 1.70837 , 0.629245 , -2.32106 , 2.03228 , 0.691311 , -2.66924 , 83 , 17 , -387
3 , 3 , -0.0706193 , 0.286742 , -0.496947 , 2 , 0.732102 , -2.7321 , 1.7504 , 0.643666 , -2.37505 , 2.03228 , 0.701235 , -2.67229 , 84 , -2 , -291
3 , 3 , -0.0739122 , 0.292372 , -0.508615 , 2 , 0.732102 , -2.7321 , 1.78833 , 0.658302 , -2.42918 , 2.01274 , 0.717985 , -2.72034 , 15 , -11 , -310
3 , 3 , -0.0776317 , 0.297917 , -0.520144 , 2 , 0.732102 , -2.7321 , 1.82835 , 0.67288 , -2.48366 , 2.03228 , 0.731877 , -2.75227 , 57 , -35 , -288
3 , 3 , -0.0809906 , 0.302971 , -0.531754 , 2 , 0.732102 , -2.7321 , 1.86837 , 0.687731 , -2.53793 , 2.03228 , 0.753031 , -2.66924 , 54 , -31 , -357
3 , 3 , -0.0846825 , 0.308336 , -0.543128 , 2 , 0.732102 , -2.7321 , 1.91048 , 0.702407 , -2.59204 , 2.03228 , 0.720633 , -2.67992 , 33 , 19 , -422
3 , 3 , -0.0882195 , 0.313612 , -0.554588 , 2 , 0.732102 , -2.7321 , 1.9505 , 0.716906 , -2.64617 , 2.03228 , 0.65721 , -2.7378 , 49 , -3 , -388
3 , 3 , -0.0912965 , 0.318408 , -0.566127 , 2 , 0.732102 , -2.7321 , 1.99048 , 0.732129 , -2.70227 , 1.93457 , 0.749181 , -2.67685 , 41 , -10 , -403
3 , 3 , -0.0952043 , 0.323839 , -0.577476 , 2 , 0.732102 , -2.7321 , 2.03242 , 0.746863 , -2.75581 , 1.93457 , 0.733251 , -2.64964 , -36 , -38 , -259
3 , 3 , -0.0989242 , 0.329187 , -0.588769 , 2 , 0.732102 , -2.7321 , 2.07242 , 0.761538 , -2.81039 , 1.95412 , 0.697065 , -2.69069 , 13 , 15 , -416
3 , 3 , -0.101933 , 0.334298 , -0.600416 , 2 , 0.732102 , -2.7321 , 2.11043 , 0.776136 , -2.86456 , 1.93457 , 0.747745 , -2.76525 , 19 , -42 , -303
3 , 3 , -0.105379 , 0.339556 , -0.612019 , 2 , 0.732102 , -2.7321 , 2.15041 , 0.790792 , -2.91921 , 1.95412 , 0.736009 , -2.78496 , 11 , -20 , -311
3 , 3 , -0.109154 , 0.344611 , -0.623706 , 2 , 0.732102 , -2.7321 , 2.19248 , 0.805467 , -2.97332 , 1.95412 , 0.716229 , -2.66924 , -34 , -31 , -395
3 , 3 , -0.11313 , 0.349891 , -0.635229 , 2 , 0.732102 , -2.7321 , 2.23047 , 0.820299 , -3.02685 , 1.95412 , 0.717102 , -2.64515 , -34 , 34 , -409
3 , 3 , -0.117268 , 0.355084 , -0.646561 , 2 , 0.732102 , -2.7321 , 2.27049 , 0.834935 , -3.08057 , 1.95412 , 0.768326 , -2.68452 , 1 , -80 , -372
3 , 3 , -0.121065 , 0.359888 , -0.658088 , 2 , 0.732102 , -2.7321 , 2.31053 , 0.849454 , -3.1344 , 1.93457 , 0.733709 , -2.6647 , 20 , 1 , -443
3 , 3 , -0.124977 , 0.364548 , -0.669316 , 2 , 0.732102 , -2.7321 , 2.35252 , 0.864012 , -3.18841 , 1.95412 , 0.72869 , -2.69842 , -83 , 1 , -296
3 , 3 , -0.129009 , 0.368851 , -0.680438 , 2 , 0.732102 , -2.7321 , 2.39254 , 0.878688 , -3.24321 , 1.95412 , 0.746796 , -2.74904 , -44 , -66 , -400
3 , 3 , -0.132435 , 0.373129 , -0.692009 , 2 , 0.732102 , -2.7321 , 2.43055 , 0.893461 , -3.29716 , 1.95412 , 0.744424 , -2.65865 , -16 , -30 , -398
