1 , 0 , -0.00797038 , 0.0252608 , 0.000455282 , 0.666667 , -0.333333 , -0.333333 , 1.52421 , -1.08261 , -1.02848 , 268 , 20 , -52
0.9998 , 0 , -0.00755052 , 0.0267407 , 0.000455282 , 0.666533 , -0.333267 , -0.333267 , 2.03228 , -0.875626 , -0.937975 , 30 , -69 , -117
0.9992 , 0 , -0.00680654 , 0.0301359 , 0.000379182 , 0.666133 , -0.333067 , -0.333067 , 2.03228 , -0.986924 , -0.9103 , -26 , -111 , -79
0.998201 , 0 , -0.00652324 , 0.0363283 , 0.000561356 , 0.665467 , -0.332734 , -0.332734 , 2.03228 , -0.905381 , -0.940986 , -20 , -98 , -82
0.996802 , 0 , -0.00690617 , 0.0447881 , 0.000418506 , 0.664534 , -0.332267 , -0.332267 , 2.05182 , -0.934235 , -0.958681 , 12 , -117 , -118
0.995004 , 0 , -0.00757082 , 0.0540585 , 0.000418506 , 0.663336 , -0.331668 , -0.331668 , 2.03228 , -0.90468 , -0.953223 , -29 , -129 , -89
0.992809 , 0 , -0.00795962 , 0.0642244 , 0.000352463 , 0.661872 , -0.330936 , -0.330936 , 2.01274 , -0.940986 , -0.911006 , 17 , -117 , -158
0.990216 , 0 , -0.00772432 , 0.0736085 , 0.000281334 , 0.660144 , -0.330072 , -0.330072 , 2.01274 , -0.953223 , -0.947064 , -32 , -120 , -113
0.987227 , 0 , -0.00706567 , 0.0813099 , 3.29514e-06 , 0.658152 , -0.329076 , -0.329076 , 1.95412 , -1.00125 , -0.976242 , 27 , -71 , -159
0.983844 , 0 , -0.00669396 , 0.0869474 , -0.000367401 , 0.655896 , -0.327948 , -0.327948 , 1.95412 , -0.954 , -0.984438 , -48 , -126 , -117
0.980067 , 0 , -0.00688653 , 0.0910399 , -0.000642859 , 0.653378 , -0.326689 , -0.326689 , 1.97366 , -0.928319 , -0.957898 , -28 , -172 , -100
0.975897 , 0 , -0.00752176 , 0.0947931 , -0.000642859 , 0.650598 , -0.325299 , -0.325299 , 1.95412 , -0.937975 , -0.975431 , 20 , -93 , -102
0.971338 , 0 , -0.0081078 , 0.0993133 , -0.00055622 , 0.647559 , -0.323779 , -0.323779 , 1.93457 , -0.988589 , -0.954778 , 29 , -155 , -115
0.96639 , 0 , -0.00821118 , 0.105331 , -0.000355501 , 0.64426 , -0.32213 , -0.32213 , 1.91503 , -0.943257 , -0.944774 , 14 , -101 , -171
0.961055 , 0 , -0.00789003 , 0.112945 , -0.000355501 , 0.640704 , -0.320352 , -0.320352 , 1.93457 , -0.932751 , -0.930528 , -50 , -124 , -142
0.955336 , 0 , -0.00755684 , 0.121473 , -0.000422632 , 0.636891 , -0.318445 , -0.318445 , 1.89549 , -0.918143 , -0.940986 , -3 , -96 , -119
0.949235 , 0 , -0.00764858 , 0.130141 , -0.00064704 , 0.632824 , -0.316412 , -0.316412 , 1.89549 , -0.911717 , -0.951677 , -33 , -179 , -179
0.942755 , 0 , -0.00824429 , 0.138105 , -0.000808557 , 0.628503 , -0.314252 , -0.314252 , 1.89549 , -0.899132 , -0.927585 , -34 , -174 , -174
0.935897 , 0 , -0.00903303 , 0.144699 , -0.000808557 , 0.623931 , -0.311966 , -0.311966 , 1.87595 , -0.865288 , -0.9103 , -20 , -168 , -216
0.928665 , 0 , -0.00941122 , 0.150103 , -0.00105399 , 0.61911 , -0.309555 , -0.309555 , 1.85641 , -0.860212 , -0.887558 , -23 , -84 , -119
0.921061 , 0 , -0.00933263 , 0.154776 , -0.00121028 , 0.614041 , -0.30702 , -0.30702 , 1.85641 , -0.88023 , -0.901202 , 18 , -160 , -187
0.913089 , 0 , -0.00986183 , 0.15889 , -0.000280262 , 0.608726 , -0.304363 , -0.304363 , 1.79779 , -0.92539 , -0.915992 , 51 , -159 , -162
0.904752 , 0 , -0.0108435 , 0.163465 , 8.39174e-06 , 0.603168 , -0.301584 , -0.301584 , 1.89549 , -0.865288 , -0.870426 , -34 , -190 , -165
0.896052 , 0 , -0.0111785 , 0.169352 , 0.000170011 , 0.597368 , -0.298684 , -0.298684 , 1.79779 , -0.906078 , -0.86785 , 18 , -207 , -163
0.886995 , 0 , -0.0111428 , 0.175901 , 0.000490228 , 0.59133 , -0.295665 , -0.295665 , 1.77825 , -0.875626 , -0.862106 , -11 , -174 , -193
0.877583 , 0 , -0.0111767 , 0.18264 , 0.00072582 , 0.585055 , -0.292528 , -0.292528 , 1.77825 , -0.850231 , -0.858322 , 28 , -211 , -179
0.867819 , 0 , -0.0113046 , 0.189242 , 0.000787634 , 0.578546 , -0.289273 , -0.289273 , 1.71962 , -0.901899 , -0.818763 , 77 , -147 , -144
