-13.982 , -27.809 , -8.86302 , 15.348 , 0.00804452 , -0.0181099 , 0.000586589 , -5.90868 , 11.8157 , -5.90707 , -0.000136788 , 0.000195412 , -1.95412e-05 , -0.468988 , 0.251171 , -0.00646681 , -286 , 262 , -419
-13.982 , -27.809 , -9.28253 , 15.9976 , 0.0082653 , -0.017843 , 0.000456737 , -6.18835 , 12.3307 , -6.14231 , -0.0229413 , 0.0197757 , -0.0196584 , -2.18861 , 2.06238 , -2.11446 , -355 , 266 , -282
-13.982 , -27.809 , -9.59615 , 16.3103 , 0.0158527 , -0.0202876 , -0.0103357 , -6.39743 , 12.6158 , -6.21832 , -0.0841638 , 0.0789072 , -0.0796888 , -4.12318 , 4.17992 , -4.17248 , 47 , 7 , -167
-13.982 , -27.809 , -9.71135 , 16.2083 , 0.0380599 , -0.0276774 , -0.0337979 , -6.47423 , 12.5953 , -6.12105 , -0.168308 , 0.163989 , -0.164224 , -4.24043 , 4.38716 , -4.2674 , 49 , -88 , -64
-13.982 , -27.809 , -9.69374 , 15.8615 , 0.0671041 , -0.0381113 , -0.0640124 , -6.46249 , 12.3892 , -5.92668 , -0.247743 , 0.248974 , -0.24444 , -3.88869 , 4.31054 , -3.83159 , 0 , -78 , -295
-13.982 , -27.809 , -9.56456 , 15.4441 , 0.0854435 , -0.0509076 , -0.0951778 , -6.37638 , 12.1051 , -5.7287 , -0.325204 , 0.333509 , -0.323152 , -3.86915 , 4.21751 , -3.79438 , -35 , -82 , -262
-13.982 , -27.809 , -9.31624 , 15.0126 , 0.0823991 , -0.0661506 , -0.12546 , -6.21082 , 11.7732 , -5.56234 , -0.40331 , 0.417067 , -0.401571 , -3.84961 , 4.12841 , -3.83472 , -21 , -286 , -196
-13.982 , -27.809 , -9.01106 , 14.6496 , 0.0671407 , -0.0821391 , -0.152282 , -6.00737 , 11.4619 , -5.4545 , -0.481572 , 0.494469 , -0.479892 , -3.7519 , 3.58552 , -3.96103 , -44 , 146 , -165
-13.982 , -27.809 , -8.74847 , 14.357 , 0.0546264 , -0.0963042 , -0.175732 , -5.83232 , 11.2054 , -5.37311 , -0.559971 , 0.56984 , -0.558408 , -3.67374 , 3.62431 , -3.90172 , -82 , 152 , -178
-13.982 , -27.809 , -8.55945 , 14.0587 , 0.0525326 , -0.10794 , -0.198367 , -5.7063 , 10.9702 , -5.26386 , -0.63839 , 0.646207 , -0.636827 , -3.83007 , 3.72211 , -3.7852 , -46 , 93 , -149
-13.982 , -27.809 , -8.40098 , 13.6613 , 0.0624707 , -0.118261 , -0.223173 , -5.60065 , 10.6879 , -5.08726 , -0.716985 , 0.722847 , -0.715226 , -3.81053 , 3.6611 , -3.88234 , -96 , 144 , -276
-13.982 , -27.809 , -8.18362 , 13.1417 , 0.0761623 , -0.129606 , -0.250793 , -5.45574 , 10.3154 , -4.85971 , -0.795775 , 0.799956 , -0.793097 , -3.81053 , 3.72803 , -3.88556 , -137 , 132 , -293
-13.982 , -27.809 , -7.86241 , 12.562 , 0.0822631 , -0.143074 , -0.279136 , -5.24161 , 9.87372 , -4.63211 , -0.87476 , 0.876968 , -0.870969 , -3.69328 , 3.6841 , -3.8098 , -230 , 16 , -209
-13.982 , -27.809 , -7.44377 , 11.9543 , 0.0786768 , -0.158405 , -0.307161 , -4.96251 , 9.3833 , -4.42079 , -0.95738 , 0.957986 , -0.953022 , -3.69328 , 3.816 , -3.95769 , -305 , -135 , -319
-13.982 , -27.809 , -6.94279 , 11.4132 , 0.0720647 , -0.175127 , -0.331886 , -4.62853 , 8.90387 , -4.27534 , -1.03607 , 1.03523 , -1.03111 , -3.77144 , 3.71034 , -3.83472 , -277 , -80 , -209
-13.982 , -27.809 , -6.47316 , 10.8606 , 0.0676984 , -0.190278 , -0.355918 , -4.31544 , 8.42828 , -4.11284 , -1.11478 , 1.11283 , -1.10916 , -3.69328 , 3.71622 , -3.76091 , -323 , -64 , -307
-13.982 , -27.809 , -6.06009 , 10.2507 , 0.0705374 , -0.203289 , -0.380743 , -4.04006 , 7.93845 , -3.89839 , -1.19346 , 1.19053 , -1.18713 , -3.69328 , 3.65254 , -3.85997 , -297 , -48 , -202
-13.982 , -27.809 , -5.65643 , 9.5821 , 0.08059 , -0.215458 , -0.406368 , -3.77095 , 7.41787 , -3.64691 , -1.27231 , 1.26857 , -1.26402 , -3.63465 , 3.7549 , -3.73396 , -323 , -43 , -222
