11.748 , -20.136 , 8.44521 , 11.1042 , -0.0172015 , -0.0102306 , 0.000139631 , 5.63014 , 3.59612 , -9.22626 , 0.000547152 , 0.00017587 , -3.90823e-05 , 0.605776 , 0.475068 , -0.00494015 , 314 , 130 , -483
11.748 , -20.136 , 8.83599 , 11.5772 , -0.0171527 , -0.0102566 , 0.000139631 , 5.89066 , 3.73894 , -9.6296 , 0.0275335 , 0.0235471 , -0.0223355 , 2.26677 , 2.18948 , -2.26782 , 346 , 255 , -289
11.748 , -20.136 , 9.17988 , 11.7892 , -0.0108498 , -0.00908633 , -0.00812237 , 6.11992 , 3.74673 , -9.86666 , 0.0924297 , 0.0858638 , -0.0851604 , 4.29905 , 3.73396 , -4.11753 , -80 , -3 , -181
11.748 , -20.136 , 9.53662 , 11.6088 , 0.00636562 , -0.00829743 , -0.0284574 , 6.35775 , 3.52367 , -9.88142 , 0.176711 , 0.159964 , -0.170536 , 4.22089 , 3.45096 , -4.17992 , -297 , -6 , -23
11.748 , -20.136 , 9.89368 , 11.1669 , 0.0285069 , -0.00755309 , -0.0562067 , 6.59579 , 3.1495 , -9.74529 , 0.255833 , 0.229413 , -0.255032 , 4.14272 , 3.23215 , -4.15769 , -190 , -13 , -128
11.748 , -20.136 , 10.2001 , 10.6579 , 0.0432441 , -0.00555328 , -0.084899 , 6.80009 , 2.75345 , -9.55354 , 0.334466 , 0.290968 , -0.339059 , 4.14272 , 2.90035 , -4.01874 , -90 , -23 , -87
11.748 , -20.136 , 10.5111 , 10.1264 , 0.039252 , -0.00376058 , -0.113078 , 7.0074 , 2.34298 , -9.35038 , 0.413276 , 0.344921 , -0.417126 , 4.12318 , 2.39034 , -3.73101 , -200 , -15 , -211
11.748 , -20.136 , 10.7878 , 9.71088 , 0.0208012 , -0.0011762 , -0.136388 , 7.19184 , 2.01082 , -9.20266 , 0.49232 , 0.390374 , -0.495017 , 4.12318 , 2.02236 , -3.75791 , -251 , 50 , -220
11.748 , -20.136 , 11.0222 , 9.37198 , 0.00343847 , 0.00236577 , -0.156279 , 7.34812 , 1.73702 , -9.08513 , 0.571364 , 0.429007 , -0.573162 , 4.02548 , 1.59085 , -3.71034 , -149 , 68 , -208
11.748 , -20.136 , 11.2009 , 9.0884 , -0.000928782 , 0.00716442 , -0.17357 , 7.46725 , 1.51372 , -8.98097 , 0.650369 , 0.462285 , -0.651111 , 4.06456 , 1.33691 , -3.75791 , -188 , 112 , -192
11.748 , -20.136 , 11.2611 , 8.76279 , 0.00884494 , 0.0147613 , -0.191456 , 7.50741 , 1.30565 , -8.81305 , 0.729452 , 0.491421 , -0.729041 , 3.9864 , 1.26376 , -3.74889 , -89 , 52 , -318
11.748 , -20.136 , 11.2465 , 8.34455 , 0.0223152 , 0.0239156 , -0.211513 , 7.49766 , 1.06904 , -8.5667 , 0.808379 , 0.515828 , -0.80662 , 4.00594 , 0.930161 , -3.81289 , -62 , 82 , -447
