0 , 0 , 0 , 0.00605962 , -0.161468 , 0.0022518 , 0 , 0 , 0
0.02 , 0 , 0 , 0.00608814 , -0.161607 , 0.0022518 , 0 , 0 , 0
0.04 , 0 , 0 , 0.00610454 , -0.161774 , 0.0022518 , 0 , 0 , 0
0.06 , 0 , 0 , 0.00610824 , -0.161957 , 0.0022518 , 0 , 0 , 0
0.08 , 0 , 0 , 0.00608538 , -0.162152 , 0.0022518 , 0 , 0 , 0
0.1 , 0 , 0 , 0.0060557 , -0.162424 , 0.0022518 , 0 , 0 , 0
0.12 , 0 , 0 , 0.0060142 , -0.16273 , 0.0022518 , 0 , 0 , 0
0.14 , 0 , 0 , 0.00595169 , -0.163055 , 0.0022518 , 0 , 0 , 0
0.16 , 0 , 0 , 0.00591492 , -0.163331 , 0.00231292 , 1.95412e-05 , 0 , 1.95412e-05
0.18 , 0 , 0 , 0.00592996 , -0.163534 , 0.00231292 , 0 , 0 , 0
0.2 , 0 , 0 , 0.00596607 , -0.163679 , 0.00231292 , -1.95412e-05 , -1.95412e-05 , 0
0.22 , 0 , 0 , 0.00598942 , -0.163779 , 0.00231292 , 0 , -1.95412e-05 , 0
0.24 , 0 , 0 , 0.00598996 , -0.163904 , 0.00231292 , 0 , -1.95412e-05 , 0
0.26 , 0 , 0 , 0.00595527 , -0.164058 , 0.00231292 , 0 , -1.95412e-05 , -1.95412e-05
0.28 , 0 , 0 , 0.00589618 , -0.164253 , 0.00231292 , 0 , 0 , 0
0.3 , 0 , 0 , 0.00586349 , -0.164449 , 0.00231292 , 0 , -1.95412e-05 , 0
0.32 , 0 , 0 , 0.0058784 , -0.164622 , 0.00231292 , 0 , -1.95412e-05 , 0
0.34 , 0 , 0 , 0.00590887 , -0.16479 , 0.00231292 , 0 , -1.95412e-05 , 0
0.36 , 0 , 0 , 0.00590157 , -0.16494 , 0.00231292 , 0 , -1.95412e-05 , 0
0.38 , 0 , 0 , 0.00587251 , -0.165107 , 0.00231292 , 0 , -1.95412e-05 , 0
0.4 , 0 , 0 , 0.005852 , -0.16529 , 0.00231292 , 0 , -1.95412e-05 , 0
0.42 , 0 , 0 , 0.00582589 , -0.165491 , 0.00231292 , 0 , -1.95412e-05 , 0
0.44 , 0 , 0 , 0.00578662 , -0.165667 , 0.00231292 , 0 , -1.95412e-05 , 0
0.46 , 0 , 0 , 0.00574898 , -0.1658 , 0.00231292 , 0 , -1.95412e-05 , 0
0.48 , 0 , 0 , 0.00576877 , -0.16591 , 0.00231292 , 0 , -1.95412e-05 , 0
0.5 , 0 , 0 , 0.00582088 , -0.16599 , 0.00231292 , 0 , -1.95412e-05 , 0
0.52 , 0 , 0 , 0.00579933 , -0.166085 , 0.00231292 , 0 , -1.95412e-05 , -1.95412e-05
0.54 , 0 , 0 , 0.00570009 , -0.166199 , 0.00231292 , 0 , -1.95412e-05 , 0
0.56 , 0 , 0 , 0.00562001 , -0.166347 , 0.00231292 , 0 , -1.95412e-05 , -1.95412e-05
0.58 , 0 , 0 , 0.005616 , -0.166526 , 0.00231292 , 0 , -1.95412e-05 , -1.95412e-05
0.6 , 0 , 0 , 0.00566222 , -0.166723 , 0.00231292 , 0 , -1.95412e-05 , 0
0.62 , 0 , 0 , 0.00567326 , -0.166914 , 0.00231292 , 0 , -1.95412e-05 , 0
0.64 , 0 , 0 , 0.00563875 , -0.167065 , 0.00231292 , 0 , 0 , 0
0.66 , 0 , 0 , 0.00560172 , -0.167168 , 0.00231292 , 0 , -1.95412e-05 , -1.95412e-05
0.68 , 0 , 0 , 0.00558931 , -0.167266 , 0.00231292 , 1.95412e-05 , 0 , 1.95412e-05
0.7 , 0 , 0 , 0.00559058 , -0.16739 , 0.00231292 , 0 , 0 , 0
0.72 , 0 , 0 , 0.00557045 , -0.167537 , 0.00231292 , -1.95412e-05 , 0 , 0
0.74 , 0 , 0 , 0.00554315 , -0.167672 , 0.00231292 , 0 , 0 , 0
0.76 , 0 , 0 , 0.00553497 , -0.167798 , 0.00231292 , 0 , 0 , 0
0.78 , 0 , 0 , 0.00555708 , -0.167948 , 0.00231292 , 0 , 0 , 0
0.8 , 0 , 0 , 0.00559101 , -0.168091 , 0.00231292 , 0 , 0 , 0
0.82 , 0 , 0 , 0.00562105 , -0.168192 , 0.00231292 , 0 , 0 , 0
0.84 , 0 , 0 , 0.00560956 , -0.168274 , 0.00231292 , 0 , 1.95412e-05 , 1.95412e-05
