t: 0.08 , 30 , 1 , -0.464498 , -0.0995817 , 1.29336 , 0.100578 , -2.11918 , -0.103568
t: 0.09 , 30 , 1 , -0.464498 , -0.110232 , 1.29336 , 0.111893 , -2.11918 , -0.115
t: 0.1 , 30 , 1 , -0.464498 , -0.122425 , 1.29336 , 0.123774 , -2.11918 , -0.125376
t: 0 , 30 , 2 , -0.498878 , -0.139016 , 1.30977 , 0.14011 , -2.10121 , -0.143354
t: 0.01 , 30 , 2 , -0.498878 , -0.148962 , 1.30977 , 0.150701 , -2.10121 , -0.15332
t: 0.02 , 30 , 2 , -0.498878 , -0.162954 , 1.30977 , 0.164439 , -2.10121 , -0.165142
t: 0.03 , 30 , 2 , -0.498878 , -0.177727 , 1.30977 , 0.178782 , -2.10121 , -0.180013
t: 0.04 , 30 , 2 , -0.498878 , -0.191757 , 1.30977 , 0.193633 , -2.10121 , -0.196545
t: 0.05 , 30 , 2 , -0.498878 , -0.207977 , 1.30977 , 0.209227 , -2.10121 , -0.209911
t: 0.06 , 30 , 2 , -0.498878 , -0.223766 , 1.30977 , 0.225349 , -2.10121 , -0.227557
t: 0.07 , 30 , 2 , -0.498878 , -0.240141 , 1.30977 , 0.242115 , -2.10121 , -0.245789
t: 0.08 , 30 , 2 , -0.498878 , -0.257865 , 1.30977 , 0.259487 , -2.10121 , -0.262594
t: 0.09 , 30 , 2 , -0.498878 , -0.273693 , 1.30977 , 0.277387 , -2.10121 , -0.282038
t: 0.1 , 30 , 2 , -0.498878 , -0.290675 , 1.30977 , 0.29599 , -2.10121 , -0.298921
t: 0 , 30 , 3 , -0.533237 , -0.309806 , 1.32565 , 0.320885 , -2.08274 , -0.325692
t: 0.01 , 30 , 3 , -0.533237 , -0.320631 , 1.32565 , 0.334857 , -2.08274 , -0.338433
t: 0.02 , 30 , 3 , -0.533237 , -0.336714 , 1.32565 , 0.355121 , -2.08274 , -0.360046
t: 0.03 , 30 , 3 , -0.533237 , -0.35219 , 1.32565 , 0.378317 , -2.08274 , -0.379939
t: 0.04 , 30 , 3 , -0.533237 , -0.367296 , 1.32565 , 0.399812 , -2.08274 , -0.402665
t: 0.05 , 30 , 3 , -0.533237 , -0.381033 , 1.32565 , 0.422089 , -2.08274 , -0.424063
t: 0.06 , 30 , 3 , -0.533237 , -0.392269 , 1.32565 , 0.444854 , -2.08274 , -0.447492
t: 0.07 , 30 , 3 , -0.533237 , -0.406925 , 1.32565 , 0.468206 , -2.08274 , -0.470707
t: 0.08 , 30 , 3 , -0.533237 , -0.418865 , 1.32565 , 0.492418 , -2.08274 , -0.494528
t: 0.09 , 30 , 3 , -0.533237 , -0.429573 , 1.32565 , 0.516746 , -2.08274 , -0.522335
t: 0.1 , 30 , 3 , -0.533237 , -0.440673 , 1.32565 , 0.542169 , -2.08274 , -0.547035
t: 0 , 30 , 4 , -0.567565 , -0.453453 , 1.341 , 0.573201 , -2.06375 , -0.575487
t: 0.01 , 30 , 4 , -0.567565 , -0.461035 , 1.341 , 0.594129 , -2.06375 , -0.599933
t: 0.02 , 30 , 4 , -0.567565 , -0.470786 , 1.341 , 0.621448 , -2.06375 , -0.626529
t: 0.03 , 30 , 4 , -0.567565 , -0.481475 , 1.341 , 0.648923 , -2.06375 , -0.654433
t: 0.04 , 30 , 4 , -0.567565 , -0.491851 , 1.341 , 0.676808 , -2.06375 , -0.683081
t: 0.05 , 30 , 4 , -0.567565 , -0.501543 , 1.341 , 0.707644 , -2.06375 , -0.711689
t: 0.06 , 30 , 4 , -0.567565 , -0.508832 , 1.341 , 0.732188 , -2.06375 , -0.740903
t: 0.07 , 30 , 4 , -0.567565 , -0.516961 , 1.341 , 0.758705 , -2.06375 , -0.77125
t: 0.08 , 30 , 4 , -0.567565 , -0.525755 , 1.341 , 0.787548 , -2.06375 , -0.80234
t: 0.09 , 30 , 4 , -0.567565 , -0.532672 , 1.341 , 0.812951 , -2.06375 , -0.833411
t: 0.1 , 30 , 4 , -0.567565 , -0.538457 , 1.341 , 0.83769 , -2.06375 , -0.865185
t: 0 , 30 , 5 , -0.601851 , -0.54469 , 1.3558 , 0.866807 , -2.04427 , -0.907491
t: 0.01 , 30 , 5 , -0.601851 , -0.548892 , 1.3558 , 0.88582 , -2.04427 , -0.930941
t: 0.02 , 30 , 5 , -0.601851 , -0.554539 , 1.3558 , 0.909172 , -2.04427 , -0.964786
t: 0.03 , 30 , 5 , -0.601851 , -0.5613 , 1.3558 , 0.931996 , -2.04427 , -1.00258
t: 0.04 , 30 , 5 , -0.601851 , -0.568237 , 1.3558 , 0.954077 , -2.04427 , -1.0373
t: 0.05 , 30 , 5 , -0.601851 , -0.574236 , 1.3558 , 0.975827 , -2.04427 , -1.07168
t: 0.06 , 30 , 5 , -0.601851 , -0.579376 , 1.3558 , 0.996658 , -2.04427 , -1.10529
t: 0.07 , 30 , 5 , -0.601851 , -0.583929 , 1.3558 , 1.01714 , -2.04427 , -1.13855
t: 0.08 , 30 , 5 , -0.601851 , -0.587915 , 1.3558 , 1.03691 , -2.04427 , -1.17126
t: 0.09 , 30 , 5 , -0.601851 , -0.59155 , 1.3558 , 1.05815 , -2.04427 , -1.20354
t: 0.1 , 30 , 5 , -0.601851 , -0.594794 , 1.3558 , 1.07478 , -2.04427 , -1.23475
t: 0 , 30 , 6 , -0.636084 , -0.598174 , 1.37006 , 1.09831 , -2.0243 , -1.27485
t: 0.01 , 30 , 6 , -0.636084 , -0.60005 , 1.37006 , 1.11234 , -2.0243 , -1.29544
t: 0.02 , 30 , 6 , -0.636084 , -0.602845 , 1.37006 , 1.12965 , -2.0243 , -1.32555
t: 0.03 , 30 , 6 , -0.636084 , -0.606264 , 1.37006 , 1.14626 , -2.0243 , -1.35436
t: 0.04 , 30 , 6 , -0.636084 , -0.610094 , 1.37006 , 1.16244 , -2.0243 , -1.38533
t: 0.05 , 30 , 6 , -0.636084 , -0.614394 , 1.37006 , 1.17784 , -2.0243 , -1.41058
t: 0.06 , 30 , 6 , -0.636084 , -0.618693 , 1.37006 , 1.19277 , -2.0243 , -1.44081
t: 0.07 , 30 , 6 , -0.636084 , -0.62262 , 1.37006 , 1.207 , -2.0243 , -1.46414
t: 0.08 , 30 , 6 , -0.636084 , -0.626079 , 1.37006 , 1.22074 , -2.0243 , -1.49304
t: 0.09 , 30 , 6 , -0.636084 , -0.629245 , 1.37006 , 1.23379 , -2.0243 , -1.51634
t: 0.1 , 30 , 6 , -0.636084 , -0.631687 , 1.37006 , 1.2462 , -2.0243 , -1.54275
t: 0 , 30 , 7 , -0.670255 , -0.634052 , 1.38378 , 1.26158 , -2.00385 , -1.57439
t: 0.01 , 30 , 7 , -0.670255 , -0.635244 , 1.38378 , 1.26971 , -2.00385 , -1.59088
t: 0.02 , 30 , 7 , -0.670255 , -0.637139 , 1.38378 , 1.2821 , -2.00385 , -1.61385
t: 0.03 , 30 , 7 , -0.670255 , -0.639797 , 1.38378 , 1.29179 , -2.00385 , -1.63677
t: 0.04 , 30 , 7 , -0.670255 , -0.643099 , 1.38378 , 1.30302 , -2.00385 , -1.6576
t: 0.05 , 30 , 7 , -0.670255 , -0.64734 , 1.38378 , 1.31256 , -2.00385 , -1.6798
t: 0.06 , 30 , 7 , -0.670255 , -0.651268 , 1.38378 , 1.32135 , -2.00385 , -1.69936
t: 0.07 , 30 , 7 , -0.670255 , -0.655938 , 1.38378 , 1.3298 , -2.00385 , -1.72042
t: 0.08 , 30 , 7 , -0.670255 , -0.659495 , 1.38378 , 1.33753 , -2.00385 , -1.7386
t: 0.09 , 30 , 7 , -0.670255 , -0.662406 , 1.38378 , 1.34467 , -2.00385 , -1.75855
t: 0.1 , 30 , 7 , -0.670255 , -0.664907 , 1.38378 , 1.35123 , -2.00385 , -1.77535
t: 0 , 30 , 8 , -0.704353 , -0.667272 , 1.39694 , 1.35823 , -1.98291 , -1.79808
t: 0.01 , 30 , 8 , -0.704353 , -0.668874 , 1.39694 , 1.36274 , -1.98291 , -1.81182
t: 0.02 , 30 , 8 , -0.704353 , -0.671141 , 1.39694 , 1.36855 , -1.98291 , -1.82692
t: 0.03 , 30 , 8 , -0.704353 , -0.674033 , 1.39694 , 1.37406 , -1.98291 , -1.84342
t: 0.04 , 30 , 8 , -0.704353 , -0.67757 , 1.39694 , 1.37906 , -1.98291 , -1.85881
t: 0.05 , 30 , 8 , -0.704353 , -0.681947 , 1.39694 , 1.38342 , -1.98291 , -1.87515
t: 0.06 , 30 , 8 , -0.704353 , -0.687184 , 1.39694 , 1.3875 , -1.98291 , -1.88721
t: 0.07 , 30 , 8 , -0.704353 , -0.691171 , 1.39694 , 1.39022 , -1.98291 , -1.90091
t: 0.08 , 30 , 8 , -0.704353 , -0.694747 , 1.39694 , 1.39289 , -1.98291 , -1.91509
t: 0.09 , 30 , 8 , -0.704353 , -0.697873 , 1.39694 , 1.39477 , -1.98291 , -1.92519
t: 0.1 , 30 , 8 , -0.704353 , -0.700179 , 1.39694 , 1.39598 , -1.98291 , -1.93719
t: 0 , 30 , 9 , -0.738367 , -0.702192 , 1.40954 , 1.3967 , -1.9615 , -1.95285
t: 0.01 , 30 , 9 , -0.738367 , -0.703579 , 1.40954 , 1.39725 , -1.9615 , -1.95873
t: 0.02 , 30 , 9 , -0.738367 , -0.705455 , 1.40954 , 1.39813 , -1.9615 , -1.96858
t: 0.03 , 30 , 9 , -0.738367 , -0.707996 , 1.40954 , 1.39973 , -1.9615 , -1.97782
t: 0.04 , 30 , 9 , -0.738367 , -0.711318 , 1.40954 , 1.40194 , -1.9615 , -1.98782
t: 0.05 , 30 , 9 , -0.738367 , -0.715304 , 1.40954 , 1.40444 , -1.9615 , -1.99503
t: 0.06 , 30 , 9 , -0.738367 , -0.719916 , 1.40954 , 1.40663 , -1.9615 , -2.00092
t: 0.07 , 30 , 9 , -0.738367 , -0.724645 , 1.40954 , 1.4081 , -1.9615 , -2.00756
t: 0.08 , 30 , 9 , -0.738367 , -0.728572 , 1.40954 , 1.40907 , -1.9615 , -2.01483
t: 0.09 , 30 , 9 , -0.738367 , -0.73166 , 1.40954 , 1.40943 , -1.9615 , -2.02089
t: 0.1 , 30 , 9 , -0.738367 , -0.734337 , 1.40954 , 1.4095 , -1.9615 , -2.02595
t: 0 , 30 , 10 , -0.772287 , -0.736448 , 1.42159 , 1.4096 , -1.93962 , -2.03076
t: 0.01 , 30 , 10 , -0.772287 , -0.737894 , 1.42159 , 1.40972 , -1.93962 , -2.0331
t: 0.02 , 30 , 10 , -0.772287 , -0.73973 , 1.42159 , 1.41044 , -1.93962 , -2.03597
t: 0.03 , 30 , 10 , -0.772287 , -0.742232 , 1.42159 , 1.41183 , -1.93962 , -2.0382
t: 0.04 , 30 , 10 , -0.772287 , -0.745339 , 1.42159 , 1.41367 , -1.93962 , -2.03976
t: 0.05 , 30 , 10 , -0.772287 , -0.749247 , 1.42159 , 1.41611 , -1.93962 , -2.04117
t: 0.06 , 30 , 10 , -0.772287 , -0.753663 , 1.42159 , 1.41832 , -1.93962 , -2.04195
t: 0.07 , 30 , 10 , -0.772287 , -0.758138 , 1.42159 , 1.41998 , -1.93962 , -2.04219
t: 0.08 , 30 , 10 , -0.772287 , -0.762242 , 1.42159 , 1.42101 , -1.93962 , -2.04217
t: 0.09 , 30 , 10 , -0.772287 , -0.765759 , 1.42159 , 1.42137 , -1.93962 , -2.04184
t: 0.1 , 30 , 10 , -0.772287 , -0.768417 , 1.42159 , 1.4216 , -1.93962 , -2.04008
t: 0 , 30 , 11 , -0.806103 , -0.77084 , 1.43307 , 1.42152 , -1.91729 , -2.03744
t: 0.01 , 30 , 11 , -0.806103 , -0.771934 , 1.43307 , 1.42195 , -1.91729 , -2.035
t: 0.02 , 30 , 11 , -0.806103 , -0.774064 , 1.43307 , 1.42265 , -1.91729 , -2.03164
t: 0.03 , 30 , 11 , -0.806103 , -0.776292 , 1.43307 , 1.42391 , -1.91729 , -2.02779
t: 0.04 , 30 , 11 , -0.806103 , -0.77936 , 1.43307 , 1.42582 , -1.91729 , -2.02298
t: 0.05 , 30 , 11 , -0.806103 , -0.783073 , 1.43307 , 1.42809 , -1.91729 , -2.01712
t: 0.06 , 30 , 11 , -0.806103 , -0.787294 , 1.43307 , 1.43018 , -1.91729 , -2.01061
t: 0.07 , 30 , 11 , -0.806103 , -0.79173 , 1.43307 , 1.43168 , -1.91729 , -2.00311
t: 0.08 , 30 , 11 , -0.806103 , -0.795306 , 1.43307 , 1.43258 , -1.91729 , -1.99627
t: 0.09 , 30 , 11 , -0.806103 , -0.799097 , 1.43307 , 1.43291 , -1.91729 , -1.98849
t: 0.1 , 30 , 11 , -0.806103 , -0.801852 , 1.43307 , 1.43309 , -1.91729 , -1.9804
t: 0 , 30 , 12 , -0.839804 , -0.804353 , 1.44398 , 1.43309 , -1.8945 , -1.97022
t: 0.01 , 30 , 12 , -0.839804 , -0.805955 , 1.44398 , 1.43323 , -1.8945 , -1.96215
t: 0.02 , 30 , 12 , -0.839804 , -0.808007 , 1.44398 , 1.43393 , -1.8945 , -1.95423
t: 0.03 , 30 , 12 , -0.839804 , -0.810645 , 1.44398 , 1.43512 , -1.8945 , -1.94687
t: 0.04 , 30 , 12 , -0.839804 , -0.813909 , 1.44398 , 1.43698 , -1.8945 , -1.93954
t: 0.05 , 30 , 12 , -0.839804 , -0.817485 , 1.44398 , 1.43921 , -1.8945 , -1.93264
t: 0.06 , 30 , 12 , -0.839804 , -0.822018 , 1.44398 , 1.44138 , -1.8945 , -1.92459
t: 0.07 , 30 , 12 , -0.839804 , -0.825633 , 1.44398 , 1.44278 , -1.8945 , -1.9191
t: 0.08 , 30 , 12 , -0.839804 , -0.829424 , 1.44398 , 1.44354 , -1.8945 , -1.91433
t: 0.09 , 30 , 12 , -0.839804 , -0.832707 , 1.44398 , 1.44388 , -1.8945 , -1.91015
t: 0.1 , 30 , 12 , -0.839804 , -0.835345 , 1.44398 , 1.44392 , -1.8945 , -1.90671
t: 0 , 30 , 13 , -0.873381 , -0.83771 , 1.45432 , 1.44384 , -1.87126 , -1.90233
t: 0.01 , 30 , 13 , -0.873381 , -0.839156 , 1.45432 , 1.4444 , -1.87126 , -1.89999
t: 0.02 , 30 , 13 , -0.873381 , -0.841403 , 1.45432 , 1.44499 , -1.87126 , -1.89614
t: 0.03 , 30 , 13 , -0.873381 , -0.844276 , 1.45432 , 1.44608 , -1.87126 , -1.89156
t: 0.04 , 30 , 13 , -0.873381 , -0.847578 , 1.45432 , 1.44804 , -1.87126 , -1.8866
t: 0.05 , 30 , 13 , -0.873381 , -0.851506 , 1.45432 , 1.45036 , -1.87126 , -1.88197
t: 0.06 , 30 , 13 , -0.873381 , -0.855688 , 1.45432 , 1.45222 , -1.87126 , -1.87898
t: 0.07 , 30 , 13 , -0.873381 , -0.859733 , 1.45432 , 1.45343 , -1.87126 , -1.87628
t: 0.08 , 30 , 13 , -0.873381 , -0.863074 , 1.45432 , 1.45414 , -1.87126 , -1.87439
t: 0.09 , 30 , 13 , -0.873381 , -0.865986 , 1.45432 , 1.45431 , -1.87126 , -1.87302
t: 0.1 , 30 , 13 , -0.873381 , -0.868624 , 1.45432 , 1.45431 , -1.87126 , -1.87202
t: 0 , 30 , 14 , -0.906823 , -0.871028 , 1.46409 , 1.45435 , -1.84759 , -1.87169
t: 0.01 , 30 , 14 , -0.906823 , -0.8722 , 1.46409 , 1.45455 , -1.84759 , -1.87159
t: 0.02 , 30 , 14 , -0.906823 , -0.874545 , 1.46409 , 1.45515 , -1.84759 , -1.87077
t: 0.03 , 30 , 14 , -0.906823 , -0.877261 , 1.46409 , 1.45658 , -1.84759 , -1.8695
t: 0.04 , 30 , 14 , -0.906823 , -0.880759 , 1.46409 , 1.45853 , -1.84759 , -1.86749
t: 0.05 , 30 , 14 , -0.906823 , -0.884902 , 1.46409 , 1.46068 , -1.84759 , -1.86509
t: 0.06 , 30 , 14 , -0.906823 , -0.889435 , 1.46409 , 1.46228 , -1.84759 , -1.86186
t: 0.07 , 30 , 14 , -0.906823 , -0.893617 , 1.46409 , 1.4633 , -1.84759 , -1.8576
t: 0.08 , 30 , 14 , -0.906823 , -0.897095 , 1.46409 , 1.46393 , -1.84759 , -1.85424
t: 0.09 , 30 , 14 , -0.906823 , -0.900066 , 1.46409 , 1.46422 , -1.84759 , -1.85135
t: 0.1 , 30 , 14 , -0.906823 , -0.902332 , 1.46409 , 1.4643 , -1.84759 , -1.84947
t: 0 , 30 , 15 , -0.940119 , -0.904541 , 1.47328 , 1.46432 , -1.82348 , -1.84785
t: 0.01 , 30 , 15 , -0.940119 , -0.905752 , 1.47328 , 1.4641 , -1.82348 , -1.84685
t: 0.02 , 30 , 15 , -0.940119 , -0.907511 , 1.47328 , 1.46494 , -1.82348 , -1.84504
t: 0.03 , 30 , 15 , -0.940119 , -0.910305 , 1.47328 , 1.46639 , -1.82348 , -1.84291
t: 0.04 , 30 , 15 , -0.940119 , -0.913197 , 1.47328 , 1.4683 , -1.82348 , -1.84017
t: 0.05 , 30 , 15 , -0.940119 , -0.917125 , 1.47328 , 1.47026 , -1.82348 , -1.83685
t: 0.06 , 30 , 15 , -0.940119 , -0.922225 , 1.47328 , 1.4718 , -1.82348 , -1.83345
t: 0.07 , 30 , 15 , -0.940119 , -0.926837 , 1.47328 , 1.47276 , -1.82348 , -1.83054
t: 0.08 , 30 , 15 , -0.940119 , -0.930648 , 1.47328 , 1.47311 , -1.82348 , -1.82843
t: 0.09 , 30 , 15 , -0.940119 , -0.933676 , 1.47328 , 1.47327 , -1.82348 , -1.82649
t: 0.1 , 30 , 15 , -0.940119 , -0.9361 , 1.47328 , 1.47325 , -1.82348 , -1.82512
t: 0 , 30 , 16 , -0.97326 , -0.938386 , 1.48189 , 1.47327 , -1.79895 , -1.82423
t: 0.01 , 30 , 16 , -0.97326 , -0.939441 , 1.48189 , 1.47348 , -1.79895 , -1.82385
t: 0.02 , 30 , 16 , -0.97326 , -0.941278 , 1.48189 , 1.47413 , -1.79895 , -1.8227
t: 0.03 , 30 , 16 , -0.97326 , -0.94376 , 1.48189 , 1.47534 , -1.79895 , -1.82084
t: 0.04 , 30 , 16 , -0.97326 , -0.94673 , 1.48189 , 1.47717 , -1.79895 , -1.81834
t: 0.05 , 30 , 16 , -0.97326 , -0.950345 , 1.48189 , 1.47905 , -1.79895 , -1.81553
t: 0.06 , 30 , 16 , -0.97326 , -0.9548 , 1.48189 , 1.48067 , -1.79895 , -1.81133
t: 0.07 , 30 , 16 , -0.97326 , -0.959373 , 1.48189 , 1.48145 , -1.79895 , -1.80736
t: 0.08 , 30 , 16 , -0.97326 , -0.963418 , 1.48189 , 1.48177 , -1.79895 , -1.8042
t: 0.09 , 30 , 16 , -0.97326 , -0.967014 , 1.48189 , 1.48181 , -1.79895 , -1.80197
t: 0.1 , 30 , 16 , -0.97326 , -0.969495 , 1.48189 , 1.48183 , -1.79895 , -1.80031
t: 0 , 30 , 17 , -1.00624 , -0.971645 , 1.48992 , 1.48198 , -1.77401 , -1.79906
t: 0.01 , 30 , 17 , -1.00624 , -0.973071 , 1.48992 , 1.48204 , -1.77401 , -1.79845
t: 0.02 , 30 , 17 , -1.00624 , -0.974947 , 1.48992 , 1.4827 , -1.77401 , -1.79706
t: 0.03 , 30 , 17 , -1.00624 , -0.97739 , 1.48992 , 1.48413 , -1.77401 , -1.79501
t: 0.04 , 30 , 17 , -1.00624 , -0.980497 , 1.48992 , 1.48599 , -1.77401 , -1.79265
t: 0.05 , 30 , 17 , -1.00624 , -0.98421 , 1.48992 , 1.48773 , -1.77401 , -1.78966
t: 0.06 , 30 , 17 , -1.00624 , -0.988294 , 1.48992 , 1.48904 , -1.77401 , -1.78616
t: 0.07 , 30 , 17 , -1.00624 , -0.992554 , 1.48992 , 1.48962 , -1.77401 , -1.78276
t: 0.08 , 30 , 17 , -1.00624 , -0.996423 , 1.48992 , 1.48984 , -1.77401 , -1.77955
t: 0.09 , 30 , 17 , -1.00624 , -0.999687 , 1.48992 , 1.48999 , -1.77401 , -1.77752
t: 0.1 , 30 , 17 , -1.00624 , -1.0025 , 1.48992 , 1.48994 , -1.77401 , -1.77533
t: 0 , 30 , 18 , -1.03904 , -1.00477 , 1.49736 , 1.48995 , -1.74865 , -1.77416
t: 0.01 , 30 , 18 , -1.03904 , -1.00621 , 1.49736 , 1.49013 , -1.74865 , -1.77352
t: 0.02 , 30 , 18 , -1.03904 , -1.00815 , 1.49736 , 1.49081 , -1.74865 , -1.77219
t: 0.03 , 30 , 18 , -1.03904 , -1.01069 , 1.49736 , 1.49216 , -1.74865 , -1.76998
t: 0.04 , 30 , 18 , -1.03904 , -1.01362 , 1.49736 , 1.49392 , -1.74865 , -1.76754
t: 0.05 , 30 , 18 , -1.03904 , -1.01716 , 1.49736 , 1.49564 , -1.74865 , -1.764
t: 0.06 , 30 , 18 , -1.03904 , -1.02122 , 1.49736 , 1.49677 , -1.74865 , -1.76046
t: 0.07 , 30 , 18 , -1.03904 , -1.02517 , 1.49736 , 1.49728 , -1.74865 , -1.75681
t: 0.08 , 30 , 18 , -1.03904 , -1.02876 , 1.49736 , 1.49736 , -1.74865 , -1.75431
t: 0.09 , 30 , 18 , -1.03904 , -1.03187 , 1.49736 , 1.49738 , -1.74865 , -1.75212
t: 0.1 , 30 , 18 , -1.03904 , -1.03457 , 1.49736 , 1.49738 , -1.74865 , -1.75085
t: 0 , 30 , 19 , -1.07165 , -1.03697 , 1.50422 , 1.4974 , -1.72289 , -1.74966
t: 0.01 , 30 , 19 , -1.07165 , -1.0383 , 1.50422 , 1.49767 , -1.72289 , -1.74897
t: 0.02 , 30 , 19 , -1.07165 , -1.04027 , 1.50422 , 1.49814 , -1.72289 , -1.74757
t: 0.03 , 30 , 19 , -1.07165 , -1.04295 , 1.50422 , 1.49945 , -1.72289 , -1.74547
t: 0.04 , 30 , 19 , -1.07165 , -1.0467 , 1.50422 , 1.50131 , -1.72289 , -1.7426
t: 0.05 , 30 , 19 , -1.07165 , -1.05053 , 1.50422 , 1.50291 , -1.72289 , -1.73908
t: 0.06 , 30 , 19 , -1.07165 , -1.05471 , 1.50422 , 1.50387 , -1.72289 , -1.7351
t: 0.07 , 30 , 19 , -1.07165 , -1.05862 , 1.50422 , 1.50412 , -1.72289 , -1.73086
t: 0.08 , 30 , 19 , -1.07165 , -1.06204 , 1.50422 , 1.50418 , -1.72289 , -1.72787
t: 0.09 , 30 , 19 , -1.07165 , -1.06491 , 1.50422 , 1.50426 , -1.72289 , -1.72556
t: 0.1 , 30 , 19 , -1.07165 , -1.06732 , 1.50422 , 1.50426 , -1.72289 , -1.72373
t: 0 , 30 , 20 , -1.10407 , -1.06953 , 1.51049 , 1.50426 , -1.69674 , -1.72259
t: 0.01 , 30 , 20 , -1.10407 , -1.07076 , 1.51049 , 1.50449 , -1.69674 , -1.72199
t: 0.02 , 30 , 20 , -1.10407 , -1.07256 , 1.51049 , 1.50502 , -1.69674 , -1.72052
t: 0.03 , 30 , 20 , -1.10407 , -1.07521 , 1.51049 , 1.50627 , -1.69674 , -1.71882
t: 0.04 , 30 , 20 , -1.10407 , -1.0785 , 1.51049 , 1.50793 , -1.69674 , -1.71657
t: 0.05 , 30 , 20 , -1.10407 , -1.08233 , 1.51049 , 1.50944 , -1.69674 , -1.71321
t: 0.06 , 30 , 20 , -1.10407 , -1.0869 , 1.51049 , 1.51016 , -1.69674 , -1.70979
t: 0.07 , 30 , 20 , -1.10407 , -1.09149 , 1.51049 , 1.51034 , -1.69674 , -1.70659
t: 0.08 , 30 , 20 , -1.10407 , -1.09497 , 1.51049 , 1.51051 , -1.69674 , -1.70366
t: 0.09 , 30 , 20 , -1.10407 , -1.09778 , 1.51049 , 1.51053 , -1.69674 , -1.70117
t: 0.1 , 30 , 20 , -1.10407 , -1.09989 , 1.51049 , 1.51045 , -1.69674 , -1.69926
t: 0 , 30 , 21 , -1.13628 , -1.1021 , 1.51616 , 1.51045 , -1.6702 , -1.69764
t: 0.01 , 30 , 21 , -1.13628 , -1.10339 , 1.51616 , 1.51073 , -1.6702 , -1.69686
t: 0.02 , 30 , 21 , -1.13628 , -1.10521 , 1.51616 , 1.51147 , -1.6702 , -1.69535
t: 0.03 , 30 , 21 , -1.13628 , -1.10767 , 1.51616 , 1.5127 , -1.6702 , -1.69295
t: 0.04 , 30 , 21 , -1.13628 , -1.11084 , 1.51616 , 1.51422 , -1.6702 , -1.6897
t: 0.05 , 30 , 21 , -1.13628 , -1.11471 , 1.51616 , 1.51536 , -1.6702 , -1.68679
t: 0.06 , 30 , 21 , -1.13628 , -1.11932 , 1.51616 , 1.51594 , -1.6702 , -1.68214
t: 0.07 , 30 , 21 , -1.13628 , -1.12383 , 1.51616 , 1.51606 , -1.6702 , -1.67884
t: 0.08 , 30 , 21 , -1.13628 , -1.1277 , 1.51616 , 1.51612 , -1.6702 , -1.67647
t: 0.09 , 30 , 21 , -1.13628 , -1.13075 , 1.51616 , 1.51612 , -1.6702 , -1.67415
t: 0.1 , 30 , 21 , -1.13628 , -1.13305 , 1.51616 , 1.51612 , -1.6702 , -1.67237
t: 0 , 30 , 22 , -1.16828 , -1.13515 , 1.52125 , 1.51614 , -1.64329 , -1.67132
t: 0.01 , 30 , 22 , -1.16828 , -1.13612 , 1.52125 , 1.51637 , -1.64329 , -1.67044
t: 0.02 , 30 , 22 , -1.16828 , -1.13804 , 1.52125 , 1.517 , -1.64329 , -1.66889
