-50 , -50 , -0.00796594 , -0.0636911 , 0.000911928 , -7.81646e-05 , -3.90823e-05 , 1.95412e-05 , -0.0195412 , 0 , 0 , 1 , -111 , 85
-50 , -50 , -0.00796897 , -0.0636843 , 0.000911928 , -0.000898893 , -0.000703482 , 0.000547152 , -0.0781646 , -0.0606606 , 0.0563144 , 14 , -110 , 67
-50 , -50 , -0.00808651 , -0.063694 , 0.000986975 , -0.00306796 , -0.00283347 , 0.0024231 , -0.136788 , -0.151168 , 0.108161 , 1 , -119 , 65
-50 , -50 , -0.00896994 , -0.0636249 , 0.00150454 , -0.00642904 , -0.00619455 , 0.00543244 , -0.214953 , -0.204404 , 0.18923 , 20 , -92 , 93
-50 , -50 , -0.0104887 , -0.0636012 , 0.00267838 , -0.0108063 , -0.0108844 , 0.00988783 , -0.293117 , -0.256445 , 0.268913 , 25 , -80 , 13
-50 , -50 , -0.0116657 , -0.063569 , 0.00432747 , -0.0167077 , -0.0166686 , 0.0155352 , -0.351741 , -0.310504 , 0.353792 , -19 , -76 , -2
-50 , -50 , -0.0121681 , -0.0634002 , 0.00640511 , -0.0237034 , -0.0236448 , 0.0222965 , -0.390823 , -0.339845 , 0.371504 , -142 , -114 , -99
-50 , -50 , -0.0122189 , -0.0632971 , 0.00879696 , -0.0319303 , -0.0315394 , 0.0300543 , -0.449447 , -0.436186 , 0.426351 , -47 , -95 , 0
-50 , -50 , -0.0123009 , -0.0632742 , 0.0113653 , -0.0412318 , -0.0407629 , 0.0388478 , -0.527611 , -0.495129 , 0.443445 , 50 , -113 , 20
-50 , -50 , -0.012919 , -0.0629824 , 0.0144245 , -0.0516082 , -0.0512565 , 0.0489897 , -0.566693 , -0.559382 , 0.579281 , -7 , -95 , 16
-50 , -50 , -0.0140859 , -0.0625882 , 0.0179969 , -0.0634697 , -0.0633329 , 0.0609293 , -0.605776 , -0.591554 , 0.604989 , -40 , -88 , -20
-50 , -50 , -0.0151782 , -0.0625377 , 0.0220789 , -0.0765818 , -0.0759565 , 0.0740024 , -0.762105 , -0.634453 , 0.639644 , 30 , -90 , 51
-50 , -50 , -0.0157618 , -0.062597 , 0.0264986 , -0.0905537 , -0.0899675 , 0.0876421 , -0.703482 , -0.757406 , 0.758389 , -46 , -115 , 64
-50 , -50 , -0.0158841 , -0.0624479 , 0.0314131 , -0.105991 , -0.105561 , 0.102474 , -0.801187 , -0.716668 , 0.835089 , -74 , -49 , -82
-50 , -50 , -0.0161569 , -0.0624947 , 0.0367253 , -0.122738 , -0.122484 , 0.119279 , -0.801187 , -0.866566 , 0.846548 , 2 , -108 , 20
-50 , -50 , -0.0169653 , -0.0628111 , 0.0422696 , -0.140188 , -0.14052 , 0.137003 , -0.937975 , -0.948595 , 0.930528 , -18 , -21 , -50
