2.1237 , 0 , 0.00824012 , -0.404357 , -0.0154468 , -1.06298 , 0.600539 , 0.61283 , 37 , 0
2.14-29 , 0 , 0.00814588 , -0.404098 , -0.0153546 , -1.06038 , 0.590768 , 0.603548 , -29 , 0
2.16-34 , 0 , 0.00810033 , -0.40361 , -0.0152465 , -1.05802 , 0.581271 , 0.593719 , -34 , 0
2.185 , 0 , 0.00811931 , -0.402968 , -0.0151843 , -1.05692 , 0.572888 , 0.584652 , 5 , 0
2.212 , 0 , 0.0082077 , -0.402404 , -0.0151843 , -1.05591 , 0.56429 , 0.576015 , 12 , 0
2.22-11 , 0 , 0.00829634 , -0.401967 , -0.0151224 , -1.05339 , 0.554832 , 0.566615 , -11 , 0
2.243 , 0 , 0.00835436 , -0.401668 , -0.0151853 , -1.04983 , 0.543713 , 0.556044 , 3 , 0
2.26-11 , 0 , 0.00840448 , -0.401201 , -0.0152565 , -1.04494 , 0.531519 , 0.543752 , -11 , 0
2.2822 , 0 , 0.00845621 , -0.400198 , -0.0152565 , -1.03914 , 0.518388 , 0.530445 , 22 , 0
2.3-12 , 0 , 0.00841067 , -0.398608 , -0.0152565 , -1.03193 , 0.503693 , 0.516336 , -12 , 0
2.3229 , 0 , 0.00822664 , -0.396566 , -0.0151777 , -1.02355 , 0.489232 , 0.500644 , 29 , 0
2.3428 , 0 , 0.00803787 , -0.394437 , -0.0150475 , -1.01346 , 0.474889 , 0.487083 , 28 , 0
2.36-3 , 0 , 0.00786195 , -0.392347 , -0.0148995 , -1.00191 , 0.459119 , 0.470961 , -3 , 0
2.38-17 , 0 , 0.00778231 , -0.390033 , -0.014746 , -0.990463 , 0.442138 , 0.453843 , -17 , 0
2.4-9 , 0 , 0.00814245 , -0.387379 , -0.014746 , -0.978094 , 0.42461 , 0.437175 , -9 , 0
2.422 , 0 , 0.00912705 , -0.384437 , -0.0154158 , -0.966291 , 0.4097 , 0.420936 , 2 , 0
2.44-13 , 0 , 0.0107925 , -0.380831 , -0.0168291 , -0.952964 , 0.394106 , 0.405342 , -13 , 0
2.469 , 0 , 0.0127738 , -0.376738 , -0.018922 , -0.939734 , 0.377672 , 0.389612 , 9 , 0
2.4820 , 0 , 0.0143531 , -0.372672 , -0.0217111 , -0.925938 , 0.362645 , 0.373588 , 20 , 0
2.5-29 , 0 , 0.0152381 , -0.368632 , -0.0247993 , -0.912103 , 0.344843 , 0.357095 , -29 , 0
2.5217 , 0 , 0.0154191 , -0.364749 , -0.0280516 , -0.897584 , 0.328057 , 0.339782 , 17 , 0
2.54-29 , 0 , 0.0151909 , -0.360977 , -0.0311263 , -0.882655 , 0.311193 , 0.323113 , -29 , 0
2.56-4 , 0 , 0.014897 , -0.356977 , -0.0338686 , -0.869112 , 0.294427 , 0.306015 , -4 , 0
2.5827 , 0 , 0.0146897 , -0.352744 , -0.0364318 , -0.854378 , 0.277465 , 0.289033 , 27 , 0
2.626 , 0 , 0.0146656 , -0.348184 , -0.038916 , -0.838609 , 0.259292 , 0.271309 , 26 , 0
2.62-15 , 0 , 0.0151437 , -0.343422 , -0.0415878 , -0.822605 , 0.239868 , 0.251749 , -15 , 0
2.64-26 , 0 , 0.0161195 , -0.338598 , -0.0446688 , -0.8049 , 0.220737 , 0.232637 , -26 , 0
2.668 , 0 , 0.0171723 , -0.333571 , -0.0479651 , -0.790244 , 0.202759 , 0.213819 , 8 , 0
2.68-34 , 0 , 0.017471 , -0.328572 , -0.0513352 , -0.774631 , 0.184644 , 0.196056 , -34 , 0
2.719 , 0 , 0.0169256 , -0.323759 , -0.0546275 , -0.7589 , 0.166803 , 0.176554 , 19 , 0
2.7218 , 0 , 0.0162259 , -0.318968 , -0.0576133 , -0.744264 , 0.14863 , 0.159886 , 18 , 0
2.74-38 , 0 , 0.016342 , -0.313687 , -0.0603309 , -0.725856 , 0.129245 , 0.139426 , -38 , 0
2.76-35 , 0 , 0.0166997 , -0.308425 , -0.0629508 , -0.709969 , 0.109333 , 0.120354 , -35 , 0
2.7825 , 0 , 0.0170255 , -0.303698 , -0.0662573 , -0.694297 , 0.0914135 , 0.101751 , 25 , 0
2.824 , 0 , 0.0173789 , -0.298808 , -0.0688938 , -0.678743 , 0.074315 , 0.0838511 , 24 , 0
2.8217 , 0 , 0.016077 , -0.293632 , -0.0707954 , -0.662777 , 0.0549693 , 0.0646226 , 17 , 0
2.84-11 , 0 , 0.0134369 , -0.288345 , -0.0718756 , -0.643901 , 0.0345292 , 0.0442803 , -11 , 0
2.86-14 , 0 , 0.0112791 , -0.282417 , -0.0725577 , -0.62688 , 0.0132098 , 0.0236839 , -14 , 0
2.88-19 , 0 , 0.0109532 , -0.275712 , -0.0730462 , -0.609645 , -0.00582326 , 0.00418181 , -19 , 0
2.9-29 , 0 , 0.0121497 , -0.268864 , -0.0737071 , -0.594598 , -0.0237425 , -0.0140892 , -29 , 0
2.9214 , 0 , 0.0131405 , -0.262586 , -0.0748949 , -0.580959 , -0.0403916 , -0.0313049 , 14 , 0
2.94-31 , 0 , 0.0126642 , -0.257197 , -0.0758416 , -0.56601 , -0.0574119 , -0.0478368 , -31 , 0
2.9639 , 0 , 0.011247 , -0.252122 , -0.0765442 , -0.552331 , -0.0740414 , -0.0652675 , 39 , 0
2.98-29 , 0 , 0.0105293 , -0.246984 , -0.0772895 , -0.538378 , -0.0910422 , -0.081643 , -29 , 0
39 , 0 , 0.0110333 , -0.241253 , -0.077712 , -0.523488 , -0.107809 , -0.0988783 , 9 , 0
3.02-10 , 0 , 0.012047 , -0.235306 , -0.0782354 , -0.510161 , -0.124712 , -0.115625 , -10 , 0
3.0429 , 0 , 0.012609 , -0.229294 , -0.0789069 , -0.495583 , -0.141498 , -0.132489 , 29 , 0
3.06-29 , 0 , 0.0122382 , -0.223137 , -0.0797405 , -0.481221 , -0.158459 , -0.149705 , -29 , 0
3.08-26 , 0 , 0.011117 , -0.21743 , -0.0803668 , -0.467718 , -0.175284 , -0.166334 , -26 , 0
3.124 , 0 , 0.00995386 , -0.212126 , -0.0808572 , -0.454293 , -0.191034 , -0.182593 , 24 , 0
3.12-2 , 0 , 0.00956117 , -0.20705 , -0.0811374 , -0.440536 , -0.206589 , -0.198655 , -2 , 0
3.14-34 , 0 , 0.0100008 , -0.202067 , -0.0813545 , -0.427033 , -0.222926 , -0.214699 , -34 , 0
3.1636 , 0 , 0.0105503 , -0.196781 , -0.0817707 , -0.41226 , -0.236643 , -0.229648 , 36 , 0
3.1834 , 0 , 0.0105944 , -0.191479 , -0.0820806 , -0.398132 , -0.251162 , -0.243913 , 34 , 0
3.234 , 0 , 0.0101296 , -0.18633 , -0.0821985 , -0.383417 , -0.267655 , -0.259858 , 34 , 0
3.2221 , 0 , 0.00923679 , -0.18079 , -0.0820591 , -0.366573 , -0.283816 , -0.276644 , 21 , 0
3.24-5 , 0 , 0.00835644 , -0.174751 , -0.0816662 , -0.349552 , -0.30193 , -0.294661 , -5 , 0
3.26-17 , 0 , 0.00787018 , -0.168236 , -0.0812046 , -0.330285 , -0.320729 , -0.312952 , -17 , 0
3.28-12 , 0 , 0.00782177 , -0.161471 , -0.0812046 , -0.314085 , -0.337515 , -0.330011 , -12 , 0
3.31 , 0 , 0.0083589 , -0.154885 , -0.0815634 , -0.299116 , -0.353226 , -0.346289 , 1 , 0
3.32-39 , 0 , 0.00914382 , -0.148807 , -0.0822055 , -0.28321 , -0.367393 , -0.360554 , -39 , 0
3.34-18 , 0 , 0.00924657 , -0.143099 , -0.0826911 , -0.268867 , -0.380544 , -0.37433 , -18 , 0
3.364 , 0 , 0.00855163 , -0.137845 , -0.0831209 , -0.254328 , -0.392582 , -0.386895 , 4 , 0
3.38-18 , 0 , 0.00778763 , -0.132933 , -0.0835301 , -0.240239 , -0.403329 , -0.397643 , -18 , 0
3.4-34 , 0 , 0.00776126 , -0.128366 , -0.0839179 , -0.226912 , -0.412787 , -0.40757 , -34 , 0
3.423 , 0 , 0.00836226 , -0.123977 , -0.0843013 , -0.213722 , -0.42119 , -0.4165 , 3 , 0
3.44-26 , 0 , 0.00870663 , -0.119707 , -0.0847321 , -0.200883 , -0.42842 , -0.424043 , -26 , 0
3.46-5 , 0 , 0.00863618 , -0.115915 , -0.0850234 , -0.188768 , -0.434263 , -0.430394 , -5 , 0
3.4829 , 0 , 0.00841925 , -0.112515 , -0.0852046 , -0.176769 , -0.439051 , -0.435611 , 29 , 0
3.5-4 , 0 , 0.00825807 , -0.109654 , -0.0853123 , -0.164458 , -0.44378 , -0.440399 , -4 , 0
3.5222 , 0 , 0.0084731 , -0.107023 , -0.0854502 , -0.15332 , -0.448743 , -0.445441 , 22 , 0
3.5418 , 0 , 0.00879999 , -0.104371 , -0.08557 , -0.141967 , -0.453511 , -0.450463 , 18 , 0
3.565 , 0 , 0.00879963 , -0.101821 , -0.0857209 , -0.128366 , -0.459628 , -0.456618 , 5 , 0
3.5821 , 0 , 0.00863144 , -0.0985302 , -0.0859355 , -0.114668 , -0.465568 , -0.462852 , 21 , 0
3.6-36 , 0 , 0.00838804 , -0.0948477 , -0.0860567 , -0.100617 , -0.471684 , -0.468871 , -36 , 0
3.62-11 , 0 , 0.00827168 , -0.091154 , -0.0860567 , -0.0837143 , -0.477547 , -0.474889 , -11 , 0
3.64-14 , 0 , 0.00810404 , -0.0871404 , -0.0861199 , -0.0705436 , -0.482627 , -0.479872 , -14 , 0
3.6633 , 0 , 0.00793751 , -0.0835753 , -0.0862296 , -0.057705 , -0.486008 , -0.48382 , 33 , 0
3.681 , 0 , 0.00791103 , -0.0806548 , -0.0862296 , -0.0445734 , -0.489838 , -0.487474 , 1 , 0
3.716 , 0 , 0.0079185 , -0.0780621 , -0.0862296 , -0.0311486 , -0.493277 , -0.491421 , 16 , 0
3.7217 , 0 , 0.007976 , -0.0757926 , -0.0863801 , -0.015672 , -0.497107 , -0.495212 , 17 , 0
3.7439 , 0 , 0.00800274 , -0.0736021 , -0.0864753 , 0.00123109 , -0.502071 , -0.500058 , 39 , 0
3.7622 , 0 , 0.00798967 , -0.0710325 , -0.0865373 , 0.0181147 , -0.508285 , -0.506096 , 22 , 0
3.7812 , 0 , 0.00782095 , -0.0679118 , -0.0866221 , 0.0379489 , -0.515574 , -0.513014 , 12 , 0
3.8-32 , 0 , 0.00762945 , -0.0643429 , -0.0864857 , 0.0570406 , -0.522765 , -0.520244 , -32 , 0
3.8215 , 0 , 0.00753432 , -0.0607213 , -0.0864857 , 0.0782623 , -0.528627 , -0.527025 , 15 , 0
3.848 , 0 , 0.0073599 , -0.0574904 , -0.0864857 , 0.0971782 , -0.533415 , -0.531949 , 8 , 0
3.863 , 0 , 0.00695329 , -0.0547668 , -0.0865459 , 0.12051 , -0.537089 , -0.536092 , 3 , 0
3.88-26 , 0 , 0.00669194 , -0.0529618 , -0.0865459 , 0.140833 , -0.539492 , -0.53873 , -26 , 0
3.9-29 , 0 , 0.00682588 , -0.0523132 , -0.0865459 , 0.161625 , -0.540665 , -0.540293 , -29 , 0
3.92-37 , 0 , 0.00704344 , -0.0523454 , -0.0865459 , 0.179505 , -0.54088 , -0.540587 , -37 , 0
3.94-25 , 0 , 0.00713643 , -0.0527764 , -0.0865459 , 0.197971 , -0.539961 , -0.540039 , -25 , 0
3.96-7 , 0 , 0.00738219 , -0.0534095 , -0.0866974 , 0.213448 , -0.537577 , -0.537851 , -7 , 0
3.9823 , 0 , 0.00805744 , -0.0540474 , -0.0870311 , 0.229061 , -0.533747 , -0.53447 , 23 , 0
4-2 , 0 , 0.00843553 , -0.0547601 , -0.0875179 , 0.244108 , -0.530367 , -0.530718 , -2 , 0
4.0215 , 0 , 0.00815233 , -0.0556399 , -0.0878493 , 0.258862 , -0.526497 , -0.527103 , 15 , 0
4.04-15 , 0 , 0.00742142 , -0.0566733 , -0.0878493 , 0.274905 , -0.523156 , -0.523351 , -15 , 0
4.0612 , 0 , 0.00672522 , -0.0578589 , -0.0877603 , 0.289541 , -0.519423 , -0.519892 , 12 , 0
4.08-14 , 0 , 0.00658772 , -0.0593698 , -0.0876774 , 0.304823 , -0.514577 , -0.515378 , -14 , 0
4.1-11 , 0 , 0.00701194 , -0.0610961 , -0.0877556 , 0.320338 , -0.508539 , -0.509731 , -11 , 0
4.12-17 , 0 , 0.00768324 , -0.0630884 , -0.0878589 , 0.33345 , -0.501231 , -0.503028 , -17 , 0
4.14-33 , 0 , 0.00798341 , -0.0655255 , -0.0879828 , 0.346484 , -0.49273 , -0.494587 , -33 , 0
4.16-33 , 0 , 0.00771295 , -0.0683016 , -0.0879828 , 0.358053 , -0.483038 , -0.484914 , -33 , 0
4.18-36 , 0 , 0.00724731 , -0.0717486 , -0.0879177 , 0.367706 , -0.472349 , -0.474401 , -36 , 0
4.2-37 , 0 , 0.0072864 , -0.0757287 , -0.0877726 , 0.376636 , -0.460136 , -0.462402 , -37 , 0
4.22-13 , 0 , 0.00782085 , -0.0800343 , -0.0876055 , 0.384844 , -0.446848 , -0.448958 , -13 , 0
4.24-7 , 0 , 0.00831735 , -0.0852368 , -0.0873025 , 0.391839 , -0.432465 , -0.434713 , -7 , 0
4.265 , 0 , 0.00862069 , -0.0912322 , -0.0869893 , 0.396842 , -0.416774 , -0.419607 , 5 , 0
4.28-20 , 0 , 0.00859584 , -0.0976476 , -0.08631 , 0.401024 , -0.399851 , -0.402509 , -20 , 0
4.3-31 , 0 , 0.00825642 , -0.104473 , -0.0854523 , 0.403955 , -0.380916 , -0.385019 , -31 , 0
4.32-20 , 0 , 0.00840974 , -0.111673 , -0.0850568 , 0.405616 , -0.362488 , -0.365693 , -20 , 0
4.34-28 , 0 , 0.00957067 , -0.119195 , -0.0847362 , 0.40628 , -0.34111 , -0.3458 , -28 , 0
4.36-16 , 0 , 0.0111963 , -0.127016 , -0.0845726 , 0.405713 , -0.320397 , -0.324149 , -16 , 0
4.38-38 , 0 , 0.0121885 , -0.134944 , -0.0842099 , 0.403916 , -0.29767 , -0.301872 , -38 , 0
4.440 , 0 , 0.0119691 , -0.142911 , -0.0838031 , 0.400691 , -0.272365 , -0.277758 , 40 , 0
4.42-8 , 0 , 0.0111993 , -0.150769 , -0.0838031 , 0.397604 , -0.248564 , -0.253976 , -8 , 0
4.4433 , 0 , 0.0109635 , -0.158481 , -0.0838031 , 0.394614 , -0.224469 , -0.229999 , 33 , 0
4.467 , 0 , 0.0113755 , -0.166141 , -0.0838662 , 0.391507 , -0.200414 , -0.20571 , 7 , 0
4.48-30 , 0 , 0.0118337 , -0.174021 , -0.0837066 , 0.389768 , -0.177903 , -0.183062 , -30 , 0
4.5-34 , 0 , 0.0109788 , -0.181584 , -0.0831512 , 0.388107 , -0.155059 , -0.159944 , -34 , 0
