60 , 0 , -0.430108 , 1.95412e-05 , 2.98296 , 0 , -3.84317 , 0
60 , 0 , -0.430108 , -5.86235e-05 , 2.98296 , 1.95412e-05 , -3.84317 , 0
60 , 0 , -0.430108 , -0.000390823 , 2.98296 , 0.000468988 , -3.84317 , -0.000547152
60 , 0 , -0.430108 , -0.00121155 , 2.98296 , 0.00150467 , -3.84317 , -0.00156329
60 , 0 , -0.430108 , -0.00273576 , 2.98296 , 0.00320475 , -3.84317 , -0.00324383
60 , 0 , -0.430108 , -0.00492437 , 2.98296 , 0.00549107 , -3.84317 , -0.00554969
60 , 0 , -0.430108 , -0.00760151 , 2.98296 , 0.00844178 , -3.84317 , -0.00857857
60 , 0 , -0.430108 , -0.0107476 , 2.98296 , 0.0119592 , -3.84317 , -0.0120178
60 , 0 , -0.430108 , -0.0150271 , 2.98296 , 0.0164146 , -3.84317 , -0.0164341
60 , 0 , -0.430108 , -0.0196584 , 2.98296 , 0.0205964 , -3.84317 , -0.0210263
60 , 0 , -0.430108 , -0.0250908 , 2.98296 , 0.026361 , -3.84317 , -0.0263024
60 , 1 , -0.498889 , -0.0331027 , 3.01683 , 0.0342752 , -3.80826 , -0.0340798
60 , 1 , -0.498889 , -0.0377926 , 3.01683 , 0.0388869 , -3.80826 , -0.0388674
60 , 1 , -0.498889 , -0.0448274 , 3.01683 , 0.0461953 , -3.80826 , -0.0463125
60 , 1 , -0.498889 , -0.0520772 , 3.01683 , 0.0539336 , -3.80826 , -0.0541485
60 , 1 , -0.498889 , -0.0602063 , 3.01683 , 0.0621604 , -3.80826 , -0.0621604
60 , 1 , -0.498889 , -0.0692929 , 3.01683 , 0.0711103 , -3.80826 , -0.0710126
60 , 1 , -0.498889 , -0.0789463 , 3.01683 , 0.0806854 , -3.80826 , -0.0806073
60 , 1 , -0.498889 , -0.088795 , 3.01683 , 0.0908664 , -3.80826 , -0.0911595
60 , 1 , -0.498889 , -0.0991518 , 3.01683 , 0.101575 , -3.80826 , -0.101614
60 , 1 , -0.498889 , -0.110622 , 3.01683 , 0.112909 , -3.80826 , -0.112713
60 , 1 , -0.498889 , -0.122738 , 3.01683 , 0.124907 , -3.80826 , -0.125024
60 , 2 , -0.567649 , -0.139797 , 3.04965 , 0.14265 , -3.77232 , -0.14269
60 , 2 , -0.567649 , -0.149158 , 3.04965 , 0.150584 , -3.77232 , -0.151796
60 , 2 , -0.567649 , -0.163345 , 3.04965 , 0.164419 , -3.77232 , -0.165924
60 , 2 , -0.567649 , -0.176984 , 3.04965 , 0.180169 , -3.77232 , -0.180326
60 , 2 , -0.567649 , -0.192129 , 3.04965 , 0.195177 , -3.77232 , -0.194923
60 , 2 , -0.567649 , -0.207859 , 3.04965 , 0.210849 , -3.77232 , -0.211084
60 , 2 , -0.567649 , -0.223473 , 3.04965 , 0.227029 , -3.77232 , -0.226814
60 , 2 , -0.567649 , -0.240728 , 3.04965 , 0.243874 , -3.77232 , -0.243795
60 , 2 , -0.567649 , -0.257494 , 3.04965 , 0.261148 , -3.77232 , -0.261402
60 , 2 , -0.567649 , -0.275687 , 3.04965 , 0.279185 , -3.77232 , -0.279106
60 , 2 , -0.567649 , -0.293723 , 3.04965 , 0.297807 , -3.77232 , -0.298159
60 , 3 , -0.636367 , -0.316938 , 3.08141 , 0.322898 , -3.73536 , -0.322781
60 , 3 , -0.636367 , -0.329308 , 3.08141 , 0.33685 , -3.73536 , -0.337144
60 , 3 , -0.636367 , -0.348536 , 3.08141 , 0.35731 , -3.73536 , -0.359127
60 , 3 , -0.636367 , -0.367061 , 3.08141 , 0.38031 , -3.73536 , -0.38072
60 , 3 , -0.636367 , -0.384121 , 3.08141 , 0.40204 , -3.73536 , -0.401844
60 , 3 , -0.636367 , -0.401708 , 3.08141 , 0.424219 , -3.73536 , -0.424434
60 , 3 , -0.636367 , -0.417653 , 3.08141 , 0.447219 , -3.73536 , -0.447121
60 , 3 , -0.636367 , -0.433755 , 3.08141 , 0.470629 , -3.73536 , -0.470571
60 , 3 , -0.636367 , -0.449075 , 3.08141 , 0.494704 , -3.73536 , -0.494958
60 , 3 , -0.636367 , -0.46334 , 3.08141 , 0.519345 , -3.73536 , -0.519091
60 , 3 , -0.636367 , -0.47784 , 3.08141 , 0.544514 , -3.73536 , -0.544886
60 , 4 , -0.705022 , -0.494899 , 3.1121 , 0.57836 , -3.6974 , -0.578711
60 , 4 , -0.705022 , -0.504006 , 3.1121 , 0.596982 , -3.6974 , -0.59665
60 , 4 , -0.705022 , -0.518056 , 3.1121 , 0.623891 , -3.6974 , -0.624242
60 , 4 , -0.705022 , -0.531813 , 3.1121 , 0.651776 , -3.6974 , -0.651717
60 , 4 , -0.705022 , -0.545628 , 3.1121 , 0.679993 , -3.6974 , -0.679622
60 , 4 , -0.705022 , -0.560948 , 3.1121 , 0.70868 , -3.6974 , -0.711748
60 , 4 , -0.705022 , -0.573416 , 3.1121 , 0.741196 , -3.6974 , -0.741548
60 , 4 , -0.705022 , -0.584242 , 3.1121 , 0.768534 , -3.6974 , -0.768046
60 , 4 , -0.705022 , -0.597608 , 3.1121 , 0.802184 , -3.6974 , -0.801793
60 , 4 , -0.705022 , -0.608492 , 3.1121 , 0.833294 , -3.6974 , -0.833391
60 , 4 , -0.705022 , -0.620627 , 3.1121 , 0.871692 , -3.6974 , -0.871887
60 , 5 , -0.773594 , -0.630593 , 3.14171 , 0.904267 , -3.65844 , -0.904658
60 , 5 , -0.773594 , -0.638527 , 3.14171 , 0.931078 , -3.65844 , -0.930726
60 , 5 , -0.773594 , -0.648337 , 3.14171 , 0.964806 , -3.65844 , -0.964395
60 , 5 , -0.773594 , -0.658557 , 3.14171 , 0.998963 , -3.65844 , -0.998788
60 , 5 , -0.773594 , -0.669754 , 3.14171 , 1.03388 , -3.65844 , -1.03398
60 , 5 , -0.773594 , -0.680853 , 3.14171 , 1.06945 , -3.65844 , -1.06955
60 , 5 , -0.773594 , -0.690799 , 3.14171 , 1.10552 , -3.65844 , -1.10578
60 , 5 , -0.773594 , -0.70016 , 3.14171 , 1.1423 , -3.65844 , -1.1424
60 , 5 , -0.773594 , -0.709481 , 3.14171 , 1.17962 , -3.65844 , -1.17956
60 , 5 , -0.773594 , -0.718196 , 3.14171 , 1.21769 , -3.65844 , -1.21757
60 , 5 , -0.773594 , -0.726071 , 3.14171 , 1.25622 , -3.65844 , -1.25583
60 , 6 , -0.842061 , -0.734943 , 3.17024 , 1.30707 , -3.6185 , -1.30687
60 , 6 , -0.842061 , -0.739828 , 3.17024 , 1.33505 , -3.6185 , -1.33427
60 , 6 , -0.842061 , -0.748016 , 3.17024 , 1.37484 , -3.6185 , -1.37759
60 , 6 , -0.842061 , -0.756243 , 3.17024 , 1.41472 , -3.6185 , -1.41695
60 , 6 , -0.842061 , -0.764743 , 3.17024 , 1.45855 , -3.6185 , -1.45619
60 , 6 , -0.842061 , -0.773361 , 3.17024 , 1.49851 , -3.6185 , -1.49541
60 , 6 , -0.842061 , -0.781939 , 3.17024 , 1.53834 , -3.6185 , -1.53486
60 , 6 , -0.842061 , -0.790362 , 3.17024 , 1.57797 , -3.6185 , -1.57424
60 , 6 , -0.842061 , -0.798139 , 3.17024 , 1.6174 , -3.6185 , -1.61363
60 , 6 , -0.842061 , -0.805096 , 3.17024 , 1.65689 , -3.6185 , -1.65303
60 , 6 , -0.842061 , -0.811212 , 3.17024 , 1.69641 , -3.6185 , -1.69219
60 , 7 , -0.910403 , -0.818462 , 3.19766 , 1.74762 , -3.57758 , -1.74334
60 , 7 , -0.910403 , -0.822233 , 3.19766 , 1.77557 , -3.57758 , -1.77043
60 , 7 , -0.910403 , -0.828858 , 3.19766 , 1.81909 , -3.57758 , -1.8133
60 , 7 , -0.910403 , -0.834837 , 3.19766 , 1.85481 , -3.57758 , -1.8485
60 , 7 , -0.910403 , -0.841794 , 3.19766 , 1.89444 , -3.57758 , -1.88736
60 , 7 , -0.910403 , -0.849943 , 3.19766 , 1.93416 , -3.57758 , -1.93012
60 , 7 , -0.910403 , -0.857505 , 3.19766 , 1.9778 , -3.57758 , -1.96895
60 , 7 , -0.910403 , -0.865302 , 3.19766 , 2.01333 , -3.57758 , -2.00774
60 , 7 , -0.910403 , -0.872552 , 3.19766 , 2.05706 , -3.57758 , -2.04664
60 , 7 , -0.910403 , -0.879118 , 3.19766 , 2.09655 , -3.57758 , -2.08561
60 , 7 , -0.910403 , -0.88498 , 3.19766 , 2.13626 , -3.57758 , -2.12481
60 , 8 , -0.978598 , -0.891331 , 3.22399 , 2.18763 , -3.53571 , -2.17542
60 , 8 , -0.978598 , -0.894672 , 3.22399 , 2.21556 , -3.53571 , -2.20293
