0 , 0 , 0 , 0.0106462 , -0.164977 , 0.00058607 , 0 , 0 , 0
0.02 , 0 , 0 , 0.0105239 , -0.165101 , 0.00058607 , 0 , 0 , 0
0.04 , 0 , 0 , 0.0103937 , -0.165198 , 0.00058607 , 0 , 0 , 0
0.06 , 0 , 0 , 0.0103195 , -0.165285 , 0.00058607 , 0 , 0 , 0
0.08 , 0 , 0 , 0.0103484 , -0.165396 , 0.00058607 , 0 , 0 , 0
0.1 , 0 , 0 , 0.0104478 , -0.165556 , 0.00058607 , 0 , 0 , 0
0.12 , 0 , 0 , 0.0105324 , -0.165755 , 0.00058607 , 0 , 0 , 0
0.14 , 0 , 0 , 0.0104784 , -0.166024 , 0.00058607 , 0 , 0 , 0
0.16 , 0 , 0 , 0.0103572 , -0.166296 , 0.00058607 , 0 , 0 , 0
0.18 , 0 , 0 , 0.010283 , -0.16656 , 0.00058607 , 0 , 0 , 0
0.2 , 0 , 0 , 0.0102742 , -0.166773 , 0.00058607 , 0 , 0 , 1.95412e-05
0.22 , 0 , 0 , 0.0102711 , -0.166923 , 0.00058607 , 0 , 0 , 0
0.24 , 0 , 0 , 0.0102742 , -0.16705 , 0.00058607 , 0 , 0 , 0
0.26 , 0 , 0 , 0.0102804 , -0.167138 , 0.00058607 , -1.95412e-05 , 0 , 0
0.28 , 0 , 0 , 0.010253 , -0.167242 , 0.00058607 , 1.95412e-05 , 0 , 0
0.3 , 0 , 0 , 0.0102342 , -0.167404 , 0.00058607 , 1.95412e-05 , 0 , 0
0.32 , 0 , 0 , 0.0102089 , -0.167614 , 0.00058607 , 0 , 0 , 0
0.34 , 0 , 0 , 0.0101735 , -0.167871 , 0.00058607 , 0 , 0 , 0
0.36 , 0 , 0 , 0.0100992 , -0.168155 , 0.00058607 , 0 , 0 , 0
0.38 , 0 , 0 , 0.0100283 , -0.168377 , 0.00058607 , 0 , 0 , 0
0.4 , 0 , 0 , 0.0100163 , -0.168534 , 0.00058607 , 0 , 0 , 0
0.42 , 0 , 0 , 0.0100889 , -0.168658 , 0.00058607 , -1.95412e-05 , 0 , 0
0.44 , 0 , 0 , 0.01014 , -0.16877 , 0.00058607 , 0 , 0 , 0
0.46 , 0 , 0 , 0.0100681 , -0.168898 , 0.00058607 , 0 , 0 , 0
0.48 , 0 , 0 , 0.00997942 , -0.169051 , 0.00058607 , 1.95412e-05 , 0 , 0
0.5 , 0 , 0 , 0.00995493 , -0.16919 , 0.00058607 , 0 , 0 , 0
0.52 , 0 , 0 , 0.00997912 , -0.169335 , 0.00058607 , 1.95412e-05 , 0 , 0
0.54 , 0 , 0 , 0.0100036 , -0.169505 , 0.00058607 , 0 , 0 , 0
0.56 , 0 , 0 , 0.00996057 , -0.169675 , 0.00058607 , 0 , 0 , 0
0.58 , 0 , 0 , 0.00985187 , -0.169849 , 0.00058607 , -1.95412e-05 , 0 , 0
0.6 , 0 , 0 , 0.00977553 , -0.170009 , 0.00058607 , 0 , 0 , 0
0.62 , 0 , 0 , 0.00979475 , -0.170119 , 0.00058607 , 0 , 0 , 0
0.64 , 0 , 0 , 0.00982486 , -0.170251 , 0.00058607 , 0 , 0 , 0
0.66 , 0 , 0 , 0.00982535 , -0.170455 , 0.00058607 , 1.95412e-05 , 0 , 0
0.68 , 0 , 0 , 0.00980537 , -0.170717 , 0.00058607 , 1.95412e-05 , 0 , 0
0.7 , 0 , 0 , 0.00978028 , -0.170983 , 0.00058607 , 0 , 0 , 0
0.72 , 0 , 0 , 0.00977347 , -0.171122 , 0.000660998 , 0 , 0 , 0
0.74 , 0 , 0 , 0.00981165 , -0.171124 , 0.000660998 , -1.95412e-05 , 0 , 0
0.76 , 0 , 0 , 0.00991043 , -0.171044 , 0.000660998 , 0 , 0 , 0
0.78 , 0 , 0 , 0.00993052 , -0.171017 , 0.000660998 , 0 , 0 , 0
0.8 , 0 , 0 , 0.00983398 , -0.171113 , 0.000660998 , 0 , 0 , 0
0.82 , 0 , 0 , 0.00967366 , -0.17129 , 0.000660998 , 0 , 0 , 0
0.84 , 0 , 0 , 0.00954083 , -0.171521 , 0.000660998 , 0 , 0 , 0
0.86 , 0 , 0 , 0.00949152 , -0.171784 , 0.000660998 , 0 , 0 , 0
0.88 , 0 , 0 , 0.00955165 , -0.17205 , 0.000660998 , 0 , 0 , 0
0.9 , 0 , 0 , 0.00966532 , -0.172303 , 0.000660998 , 0 , 0 , 0
0.92 , 0 , 0 , 0.00971122 , -0.172519 , 0.000660998 , 0 , 0 , 0
0.94 , 0 , 0 , 0.00964926 , -0.172665 , 0.000660998 , 0 , 0 , 0
0.96 , 0 , 0 , 0.00954021 , -0.172694 , 0.000660998 , 0 , 0 , 0
0.98 , 0 , 0 , 0.00946609 , -0.17264 , 0.000660998 , -1.95412e-05 , 0 , 0
1 , 0 , 0 , 0.00946992 , -0.172584 , 0.000660998 , 0 , 0 , 0
1.02 , 0 , 0 , 0.00952691 , -0.172531 , 0.000660998 , 0 , 0 , 1.95412e-05
1.04 , 0 , 0 , 0.00952741 , -0.172559 , 0.000660998 , 0 , 0 , 0
1.06 , 0 , 0 , 0.00949391 , -0.172742 , 0.000660998 , 0 , 0 , 0
1.08 , 0 , 0 , 0.00946185 , -0.173029 , 0.000660998 , -1.95412e-05 , 0 , 1.95412e-05
1.1 , 0 , 0 , 0.0094306 , -0.173318 , 0.000660998 , 0 , 0 , 0
1.12 , 0 , 0 , 0.00942515 , -0.173535 , 0.000660998 , 0 , 0 , 0
1.14 , 0 , 0 , 0.00946005 , -0.173647 , 0.000660998 , 0 , 0 , 0
1.16 , 0 , 0 , 0.00952164 , -0.173668 , 0.000660998 , 0 , 0 , 0
1.18 , 0 , 0 , 0.00954653 , -0.173598 , 0.000660998 , 0 , 0 , 0
1.2 , 0 , 0 , 0.00945693 , -0.173539 , 0.000660998 , -1.95412e-05 , 0 , 0
1.22 , 0 , 0 , 0.00931476 , -0.173559 , 0.000660998 , 0 , 0 , 0
1.24 , 0 , 0 , 0.00921448 , -0.173623 , 0.000660998 , 0 , 0 , 0
