-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.00587042 , -0.0196071 , 0.0340079 , 0 , 0 , 0
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.00590822 , -0.019569 , 0.0340079 , -0.000429905 , -0.0003322 , 0.000449447
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0060937 , -0.0194343 , 0.0340079 , -0.00244264 , -0.00203228 , 0.00187595
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.00652811 , -0.0195018 , 0.0343072 , -0.00562785 , -0.00515887 , 0.00486575
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.00721392 , -0.0196992 , 0.0352776 , -0.00977058 , -0.0093993 , 0.00912572
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.00822673 , -0.0196892 , 0.0367675 , -0.0153203 , -0.0147731 , 0.0144214
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.00928987 , -0.0198559 , 0.038633 , -0.0218079 , -0.0215734 , 0.02087
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.00991477 , -0.0199781 , 0.040964 , -0.0294681 , -0.0294094 , 0.0278266
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0101808 , -0.0199826 , 0.0435115 , -0.0387697 , -0.0384375 , 0.0361316
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0103806 , -0.0200723 , 0.0464116 , -0.0493805 , -0.0491656 , 0.0464689
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0109256 , -0.0200126 , 0.0498417 , -0.060558 , -0.0606753 , 0.0581545
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0119361 , -0.0200561 , 0.0537886 , -0.0728885 , -0.073377 , 0.0698987
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0129398 , -0.0202645 , 0.058127 , -0.0873099 , -0.0865087 , 0.0831672
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0134531 , -0.0204095 , 0.0627791 , -0.102259 , -0.101419 , 0.0988392
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.013289 , -0.0210593 , 0.0678828 , -0.118126 , -0.117696 , 0.113964
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0127501 , -0.0219291 , 0.0729916 , -0.137198 , -0.136046 , 0.132587
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0128305 , -0.0228247 , 0.0788522 , -0.154199 , -0.153769 , 0.149685
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0138116 , -0.0245566 , 0.0850431 , -0.175949 , -0.174522 , 0.17036
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0151029 , -0.0267809 , 0.0917456 , -0.196174 , -0.195685 , 0.190995
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0157312 , -0.0294011 , 0.0987477 , -0.218255 , -0.217806 , 0.213409
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0158877 , -0.0325803 , 0.106298 , -0.242193 , -0.241411 , 0.235901
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0158768 , -0.0363335 , 0.11378 , -0.267049 , -0.266053 , 0.261187
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0158124 , -0.0409161 , 0.121842 , -0.292179 , -0.291828 , 0.286063
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0165711 , -0.0457015 , 0.130042 , -0.319869 , -0.318912 , 0.31301
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.017702 , -0.0504482 , 0.138895 , -0.348458 , -0.347207 , 0.341697
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0190586 , -0.0554245 , 0.148519 , -0.377144 , -0.376656 , 0.370285
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0204486 , -0.0604498 , 0.158159 , -0.40886 , -0.407277 , 0.40034
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0209898 , -0.0653982 , 0.167976 , -0.440301 , -0.439246 , 0.43227
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0209969 , -0.0707609 , 0.178451 , -0.473424 , -0.472329 , 0.465705
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0218657 , -0.0771062 , 0.18956 , -0.508031 , -0.506604 , 0.499706
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0241743 , -0.0838594 , 0.200899 , -0.543635 , -0.541974 , 0.534646
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0267896 , -0.0903862 , 0.212237 , -0.580138 , -0.578594 , 0.570778
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0287301 , -0.0964172 , 0.224106 , -0.617774 , -0.616602 , 0.608199
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.030102 , -0.102317 , 0.236266 , -0.656368 , -0.655489 , 0.646812
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0309773 , -0.108593 , 0.24875 , -0.694219 , -0.69588 , 0.686891
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.031303 , -0.115197 , 0.261818 , -0.730683 , -0.73721 , 0.728182
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.031423 , -0.121789 , 0.274844 , -0.766033 , -0.779985 , 0.770684
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.0316763 , -0.128092 , 0.288126 , -0.800289 , -0.823797 , 0.814514
-9 , 35 , -72.8262 , -114.872 , 140.731 , -0.032064 , -0.134015 , 0.302059 , -0.83515 , -0.871301 , 0.862058
