0.43493,1.0714,0,1.3111,2.2174,0
0.39623,0.99141,0,1.8235,2.8096,0
0.34977,0.91968,0,1.7918,2.3687,0
0.33783,0.88865,0,0.95464,2.1787,0
0.32355,0.84662,0,4.5656,8.0027,0
0.32631,0.84277,0,-0.0058704,-0.0032857,0
0.32244,0.84796,0,-5.3748,-9.994,0
0.3469,0.8904,0,1.1829,2.365,0
0.37417,0.93675,0,1.939,2.6234,0
0.38225,0.98371,0,1.702,2.9655,0
0.42291,1.0554,0,1.3814,2.2301,0
0.44975,1.2279,0,0.43476,1.4976,0
0.41719,1.1122,0,1.2311,2.2811,0
0.37137,1.0444,0,1.9599,3.2413,0
0.32638,0.95765,0,0.60959,1.7957,0
0.30805,0.89655,0,5.6212,8.5666,0
0.28447,0.87602,0,-0.043307,-0.019997,0
0.29871,0.90192,0,3.4736,4.7593,0
0.32155,0.9416,0,0.65693,1.9231,0
0.35595,1.02,0,1.6789,3.2009,0
0.41003,1.101,0,1.2609,2.3222,0
0.44482,1.2157,0,0.40762,1.4692,0
0.47916,1.5776,0,0.38303,1.3725,0
0.43394,1.3825,0,0.38409,1.5764,0
0.39624,1.2282,0,1.1982,2.5684,0
0.35438,1.1147,0,2.0402,3.2774,0
0.28761,1.0211,0,0.48294,1.7095,0
0.2729,0.95424,0,-0.010117,-0.0030113,0
0.27635,1.0026,0,0.93614,2.1906,0
0.32258,1.0729,0,1.9547,3.2648,0
0.37525,1.1609,0,1.1528,2.4972,0
0.41775,1.3208,0,0.37004,1.5202,0
0.46824,1.5326,0,0.39754,1.3485,0
0.39916,2.7334,0,0.38165,1.2632,0
0.56569,2.2972,0,0.38604,1.4658,0
0.45668,1.707,0,0.39389,1.7673,0
0.39203,1.447,0,1.1624,2.9444,0
0.32335,1.3456,0,1.3818,2.8806,0
0.28018,1.1938,0,-0.01289,-0.028353,0
0.33076,1.3077,0,0.46334,1.9858,0
0.35097,1.3514,0,1.1258,2.8528,0
0.47705,1.6433,0,0.37585,1.6609,0
0.45072,2.0345,0,0.35016,1.3986,0
0.50452,2.9564,0,0.35176,1.2113,0
-1.9327,-2.5314,0,0.38105,1.1434,0
-7.4799,-6.2084,0,0.329,1.2314,0
0,4.8008,0,0.3516,1.4713,0
0.70502,3.5432,0,0.2972,1.6988,0
0.30204,1.8005,0,0.82795,2.5182,0
0.91503,2.9478,0,-0.024106,-0.01258,0
0.35958,1.9629,0,0.35418,2.3363,0
0.59144,2.8462,0,0.34484,1.7965,0
0,3.5096,0,0.33447,1.4266,0
0,21.641,0,0.35676,1.2331,0
-1.7273,-2.0382,0,0.37907,1.0966,0
0,0.0037665,0,0.36311,0.99925,0
0.0026123,0.00096761,0,0.92679,1.4376,0
-0.024544,-0.0043135,0,0.32663,1.1975,0
-0.19207,-0.83595,0,0.26836,1.2863,0
0,66.767,0,0.22676,1.5557,0
-0.1633,-0.002928,0,0.48362,1.3573,0
0.19754,0.11577,0,0.22608,1.5612,0
0,0.0051215,0,0.29178,1.369,0
0.0016306,0.00016036,0,0.32443,1.1857,0
0,0.0031691,0,0.86165,1.3854,0
0.00039804,0.0011919,0,0.33639,0.94316,0
0.20295,0.50694,0,0.33994,0.87287,0
0.24768,0.66643,0,0.31279,0.91108,0
0.33629,1.0206,0,0.74835,1.2315,0
0.42687,1.4867,0,0.63994,1.385,0
0.3488,1.8156,0,0.59899,1.7512,0
0.20555,2.7566,0,0,1.0628,0
0.3849,1.8967,0,0.66832,1.7892,0
0.43117,1.4479,0,0.26567,1.0519,0
0.29294,0.93537,0,0.27911,0.94414,0
0.22519,0.63161,0,0.30401,0.88235,0
0.20372,0.4764,0,0.31671,0.82106,0
0.3645,0.85583,0,0.28563,0.73232,0
0.42451,1.1103,0,0.26997,0.75457,0
0.50398,1.3459,0,0.26017,0.83033,0
0.4347,1.4456,0,0.68024,1.2784,0
0.35673,1.8445,0,0.228,0.99175,0
0.30938,2.204,0,0.36848,0.35281,0
0.35113,1.8064,0,0.21956,0.9528,0
0.40547,1.3813,0,0.69287,1.2445,0
0.44447,1.3014,0,0.26374,0.80491,0
0.41425,1.0554,0,0.27117,0.73768,0
0.36059,0.82246,0,0.28028,0.69581,0
0.51412,1.1358,0,0.2828,0.64143,0
0.51245,1.2204,0,0.25777,0.68764,0
0.48116,1.2597,0,0.68202,1.0461,0
0.42736,1.405,0,0.25634,0.83384,0
1.095,2.2406,0,0.24472,0.83051,0
0.31961,1.8127,0,-2.4598,-0.38254,0
1.0573,2.2412,0,0.24694,0.8244,0
0.41802,1.3778,0,0.24949,0.79331,0
0.43866,1.1961,0,0.65609,1.0005,0
0.52139,1.2183,0,0.25942,0.65929,0
0.5105,1.0896,0,0.27052,0.61264,0
0.63475,1.2565,0,0.28281,0.5842,0
0.58807,1.2137,0,0.66824,0.85615,0
0.48324,1.2591,0,0.66147,0.93213,0
0.43323,1.3865,0,0.24313,0.7265,0
1.0824,2.0646,0,0.25552,0.73929,0
0.32813,1.5767,0,0.073809,0.069134,0
1.0279,2.0431,0,0.25592,0.71936,0
0.37622,1.2995,0,0.23527,0.69326,0
0.48321,1.2164,0,0.25343,0.68337,0
0.59405,1.1723,0,0.65949,0.82852,0
0.6446,1.2168,0,0.27492,0.56546,0
0.66033,1.1441,0,0.26031,0.55056,0
0.5819,1.1746,0,0.68518,0.79308,0
0.46705,1.2151,0,0.24476,0.63125,0
1.112,1.7873,0,0.26473,0.66778,0
0.36558,1.4323,0,0.26763,0.68727,0
0.3745,1.4885,0,0,-40.786,0
0.37288,1.4217,0,0.2771,0.6554,0
1.1621,1.7007,0,0.25434,0.63601,0
0.43034,1.1538,0,0.2607,0.6185,0
0.5461,1.121,0,0.27084,0.59632,0
0.68499,1.1314,0,0.2642,0.54592,0
