-1,24,-21.58368,-84.52909,104.2914
25,18,144.7607,-127.2442,-17.97215
-3,13,-19.47564,-36.75832,57.32217
15,24,99.64771,-118.0724,25.77175
-31,11,-138.0876,-2.769182,139.8214
23,32,142.1962,-164.5349,25.98161
22,-37,161.2227,29.33194,-188.3092
-26,22,-129.6797,-46.3969,164.41
-10,7,-53.96575,-3.894747,56.98632
22,16,125.5823,-111.3625,-16.63479
13,0,62.04383,-37.4627,-37.10329
-3,6,-17.15069,-11.50438,29.59183
-20,20,-103.0115,-45.98174,134.1036
-32,-26,-167.7899,211.3743,-50.7689
-9,35,-77.83361,-121.1371,187.3414
21,30,130.634,-154.0607,26.48286
-1,37,-51.27338,-137.0133,182.5483
0,12,4.658972,-38.61415,41.04705
-22,-2,-92.24093,59.96273,43.95535
