0 , 21.2132 , -0.0260255 , 0.0162702 , -0.00760744 , 0.00225261 , 0.366816 , -0.0173503 , 0.0180691 , -0.000718729 , 0.495603 , -1.37408 , 0.819185 , -0.0195412 , 0.0346061 , -0.0297304 , -31 , -34 , -64
0.212123 , 21.2124 , 0.015709 , 0.014624 , -0.00758595 , 0.00218827 , 0.366672 , 0.0104726 , 0.00320709 , -0.0136797 , 0.495349 , -1.37347 , 0.81852 , 0.0390823 , 0.0341744 , -0.0429407 , -24 , -52 , -46
0.424193 , 21.21 , 0.0583335 , 0.0134741 , -0.00763687 , 0.0021053 , 0.366559 , 0.038889 , -0.011665 , -0.027224 , 0.495505 , -1.37284 , 0.817719 , 0.0195412 , 0 , -0.062365 , -8 , -12 , -31
0.636158 , 21.206 , 0.101036 , 0.013576 , -0.00760078 , 0.00207558 , 0.366559 , 0.0673577 , -0.0258405 , -0.0415172 , 0.495935 , -1.37282 , 0.816684 , 0.0586235 , 0 , -0.055916 , -5 , -44 , -31
0.847963 , 21.2005 , 0.14468 , 0.0139353 , -0.00758538 , 0.0020203 , 0.366559 , 0.096453 , -0.0401807 , -0.0562723 , 0.496834 , -1.37284 , 0.815394 , 0.0781646 , 0 , -0.0784986 , 30 , -48 , -18
1.05956 , 21.1933 , 0.189308 , 0.0135207 , -0.00756078 , 0.00193481 , 0.366443 , 0.126206 , -0.0552964 , -0.0709093 , 0.498339 , -1.37286 , 0.813752 , 0.117247 , 0 , -0.114097 , 8 , -65 , -29
1.27089 , 21.1846 , 0.235355 , 0.0124 , -0.00755166 , 0.00178007 , 0.36622 , 0.156903 , -0.0712922 , -0.0856109 , 0.500312 , -1.37292 , 0.811701 , 0.136788 , 0 , -0.0920583 , 34 , -101 , -46
1.4819 , 21.1743 , 0.281713 , 0.0114993 , -0.00757279 , 0.00165496 , 0.365996 , 0.187809 , -0.0872652 , -0.100544 , 0.502931 , -1.37308 , 0.809434 , 0.17587 , -0.00670177 , -0.14482 , 39 , -114 , -9
1.69254 , 21.1624 , 0.325143 , 0.00902295 , -0.00749399 , 0.00184769 , 0.365568 , 0.216762 , -0.103171 , -0.113591 , 0.506253 , -1.37331 , 0.806835 , 0.195412 , -0.00671727 , -0.133965 , 19 , -96 , -16
1.90276 , 21.1489 , 0.365425 , 0.00710698 , -0.00741262 , 0.00237156 , 0.365179 , 0.243616 , -0.117705 , -0.125912 , 0.5102 , -1.37392 , 0.804373 , 0.234494 , -0.0556405 , -0.138786 , 38 , -132 , 0
2.11251 , 21.1339 , 0.405523 , 0.00543455 , -0.00736218 , 0.00295513 , 0.364792 , 0.270349 , -0.132037 , -0.138312 , 0.51489 , -1.3746 , 0.801891 , 0.293117 , -0.0528902 , -0.136588 , -1 , -147 , -46
2.32173 , 21.1173 , 0.446917 , 0.00463117 , -0.00732759 , 0.00346434 , 0.364478 , 0.297945 , -0.146299 , -0.151646 , 0.520694 , -1.37533 , 0.79939 , 0.351741 , -0.0688866 , -0.140113 , -3 , -156 , -27
2.53038 , 21.0992 , 0.489198 , 0.00458808 , -0.00735958 , 0.00393581 , 0.364221 , 0.326132 , -0.160417 , -0.165715 , 0.527318 , -1.37662 , 0.796927 , 0.390823 , -0.0924651 , -0.135451 , -41 , -157 , -68
2.7384 , 21.0795 , 0.532775 , 0.00559149 , -0.00750705 , 0.00433255 , 0.364054 , 0.355183 , -0.174363 , -0.18082 , 0.534431 , -1.37853 , 0.794524 , 0.3322 , -0.115399 , -0.140718 , 22 , -159 , -76
2.94575 , 21.0582 , 0.576472 , 0.00835101 , -0.00779294 , 0.00475986 , 0.364054 , 0.384315 , -0.187336 , -0.196979 , 0.541779 , -1.38107 , 0.79171 , 0.3322 , -0.158527 , -0.178078 , 75 , -126 , -51
3.15236 , 21.0355 , 0.618558 , 0.0114024 , -0.00794165 , 0.0053708 , 0.364054 , 0.412372 , -0.199603 , -0.212769 , 0.548598 , -1.38375 , 0.788427 , 0.429905 , -0.160876 , -0.192712 , 67 , -101 , -58
