0 , 0 , 2.70139 , 0.0369816 , -0.00629135 , -0.24141 , 0.0041416 , 1.80093 , -0.879111 , -0.921815 , 0.000488529 , -0.000136788 , -3.90823e-05 , 0.429905 , -0.204404 , -0.0738697 , 377 , -355 , -595
0 , 0 , 2.74512 , 0.0365406 , -0.00618462 , -0.241356 , 0.00402598 , 1.83008 , -0.893944 , -0.936138 , 0.0278266 , -0.0137765 , -0.0156329 , 1.95412 , -0.68405 , -1.01162 , -84 , -257 , -57
0 , 0 , 2.79044 , 0.0316529 , -0.00582344 , -0.241443 , 0.00341423 , 1.86029 , -0.911871 , -0.948422 , 0.0652675 , -0.0277875 , -0.0347442 , 2.01274 , -0.784256 , -0.833309 , -81 , -145 , -260
0 , 0 , 2.81247 , 0.0307994 , -0.00563747 , -0.239448 , 0.00326405 , 1.87498 , -0.919706 , -0.955271 , 0.103138 , -0.0443975 , -0.0522921 , 1.9932 , -0.80582 , -0.989424 , -91 , -169 , -159
0 , 0 , 2.81766 , 0.02821 , -0.00556205 , -0.235982 , 0.00292187 , 1.87844 , -0.922934 , -0.955509 , 0.141107 , -0.059581 , -0.0724977 , 1.97366 , -0.736472 , -0.90468 , -39 , -258 , -251
0 , 0 , 2.81568 , 0.0248544 , -0.00537811 , -0.231931 , 0.00249935 , 1.87712 , -0.924209 , -0.95291 , 0.178938 , -0.0757806 , -0.0898698 , 1.91503 , -0.860841 , -0.9642 , -3 , -216 , -139
0 , 0 , 2.79754 , 0.0246485 , -0.00543794 , -0.226502 , 0.00243633 , 1.86502 , -0.918281 , -0.946743 , 0.216614 , -0.092371 , -0.109978 , 1.87595 , -0.734167 , -0.959463 , -14 , -240 , -229
0 , 0 , 2.76491 , 0.0224792 , -0.00543316 , -0.219869 , 0.00215442 , 1.84327 , -0.908658 , -0.934616 , 0.253937 , -0.10816 , -0.127643 , 1.79779 , -0.847769 , -0.91456 , 67 , -179 , -161
0 , 0 , 2.71803 , 0.0227868 , -0.00553795 , -0.21207 , 0.00215442 , 1.81202 , -0.892854 , -0.919166 , 0.290929 , -0.126001 , -0.147633 , 1.661 , -0.814212 , -0.92466 , 107 , -227 , -181
0 , 0 , 2.6584 , 0.021776 , -0.00557821 , -0.20326 , 0.00200678 , 1.77227 , -0.87356 , -0.898706 , 0.327217 , -0.141732 , -0.164693 , 1.68054 , -0.780601 , -0.841081 , 126 , -223 , -269
0 , 0 , 2.5878 , 0.0220625 , -0.00544329 , -0.193614 , 0.00200678 , 1.7252 , -0.849863 , -0.875339 , 0.362801 , -0.158655 , -0.183296 , 1.60237 , -0.852702 , -0.968981 , 141 , -191 , -138
0 , 0 , 2.51415 , 0.0208756 , -0.00529231 , -0.183854 , 0.00184177 , 1.6761 , -0.825996 , -0.850102 , 0.397213 , -0.174815 , -0.200023 , 1.71962 , -0.703763 , -0.713181 , -27 , -254 , -318
0 , 0 , 2.43831 , 0.0211386 , -0.00507172 , -0.174058 , 0.00184177 , 1.62554 , -0.800565 , -0.824974 , 0.430335 , -0.190057 , -0.216203 , 1.68054 , -0.801412 , -0.929054 , -57 , -146 , -118
0 , 0 , 2.3684 , 0.0188387 , -0.0046518 , -0.164953 , 0.00155475 , 1.57893 , -0.778589 , -0.800343 , 0.462109 , -0.206511 , -0.233087 , 1.70008 , -0.748699 , -0.708009 , -105 , -197 , -322
0 , 0 , 2.30388 , 0.019918 , -0.00440845 , -0.15648 , 0.00165076 , 1.53592 , -0.756459 , -0.779459 , 0.493473 , -0.220483 , -0.247 , 1.44605 , -0.676942 , -0.66241 , 89 , -242 , -229
0 , 0 , 2.24996 , 0.0182739 , -0.00435144 , -0.149093 , 0.00144024 , 1.49997 , -0.739435 , -0.760537 , 0.524641 , -0.235139 , -0.263044 , 1.34834 , -0.780601 , -0.851462 , 185 , -134 , -142
0 , 0 , 2.20927 , 0.0149539 , -0.00420546 , -0.143009 , 0.00104541 , 1.47285 , -0.727789 , -0.745056 , 0.556278 , -0.250674 , -0.278247 , 1.40696 , -0.666174 , -0.615465 , 45 , -275 , -374
0 , 0 , 2.17867 , 0.0151032 , -0.00427313 , -0.137927 , 0.00104541 , 1.45245 , -0.717504 , -0.734944 , 0.584945 , -0.263591 , -0.291476 , 1.62192 , -0.666933 , -0.752063 , -146 , -223 , -221
0 , 0 , 2.16251 , 0.0134562 , -0.00431131 , -0.134218 , 0.000844245 , 1.44167 , -0.713066 , -0.728605 , 0.61367 , -0.277875 , -0.307207 , 1.38742 , -0.773903 , -0.704607 , -2 , -160 , -238
0 , 0 , 2.15297 , 0.0135768 , -0.00435313 , -0.131163 , 0.000844245 , 1.43531 , -0.709817 , -0.725494 , 0.643217 , -0.291847 , -0.320065 , 1.3288 , -0.637211 , -0.602808 , 123 , -267 , -341
0 , 0 , 2.14873 , 0.0149073 , -0.0043581 , -0.128631 , 0.000979755 , 1.43249 , -0.707637 , -0.724851 , 0.672001 , -0.304432 , -0.333157 , 1.48513 , -0.644209 , -0.749658 , -60 , -267 , -167
0 , 0 , 2.15196 , 0.0156138 , -0.00410818 , -0.126808 , 0.00104321 , 1.43464 , -0.708305 , -0.726334 , 0.699749 , -0.318482 , -0.34881 , 1.50467 , -0.746318 , -0.760846 , -99 , -206 , -244
0 , 0 , 2.15856 , 0.0184513 , -0.00402178 , -0.125316 , 0.0013443 , 1.43904 , -0.708868 , -0.730174 , 0.72869 , -0.332297 , -0.361922 , 1.3288 , -0.591554 , -0.64492 , 94 , -296 , -322
0 , 0 , 2.16388 , 0.019902 , -0.00391747 , -0.123735 , 0.00148526 , 1.44259 , -0.709803 , -0.732785 , 0.758119 , -0.344706 , -0.376363 , 1.48513 , -0.632397 , -0.855813 , -8 , -239 , -113
0 , 0 , 2.16292 , 0.0174939 , -0.00357345 , -0.121617 , 0.00119183 , 1.44194 , -0.710872 , -0.731072 , 0.786473 , -0.35901 , -0.391722 , 1.54375 , -0.747268 , -0.63411 , -83 , -184 , -307
0 , 0 , 2.15007 , 0.0203064 , -0.00341996 , -0.118473 , 0.00148775 , 1.43338 , -0.704966 , -0.728415 , 0.814729 , -0.37263 , -0.404326 , 1.44605 , -0.568883 , -0.63514 , -5 , -325 , -269
0 , 0 , 2.12615 , 0.0211122 , -0.00321004 , -0.11439 , 0.0015542 , 1.41743 , -0.696527 , -0.720906 , 0.844061 , -0.384785 , -0.419119 , 1.25063 , -0.61579 , -0.804713 , 149 , -267 , -124
0 , 0 , 2.09309 , 0.0195991 , -0.002836 , -0.109559 , 0.0013599 , 1.3954 , -0.686382 , -0.709014 , 0.872532 , -0.398679 , -0.434205 , 1.46559 , -0.737865 , -0.618061 , -47 , -209 , -425
0 , 0 , 2.04613 , 0.0224637 , -0.00282828 , -0.103563 , 0.00165897 , 1.36409 , -0.669074 , -0.695014 , 0.89946 , -0.412436 , -0.446535 , 1.38742 , -0.55885 , -0.593954 , -7 , -344 , -316
0 , 0 , 1.99109 , 0.0246216 , -0.0026882 , -0.096944 , 0.0018741 , 1.32739 , -0.64948 , -0.677911 , 0.926935 , -0.423965 , -0.461093 , 1.17247 , -0.575019 , -0.758389 , 140 , -306 , -154
0 , 0 , 1.93136 , 0.0226626 , -0.00227803 , -0.090015 , 0.00162474 , 1.28757 , -0.630701 , -0.656871 , 0.953862 , -0.436784 , -0.474752 , 1.3288 , -0.695414 , -0.563144 , -13 , -184 , -391
0 , 0 , 1.86567 , 0.0248076 , -0.00213173 , -0.0826669 , 0.00183898 , 1.24378 , -0.607566 , -0.636212 , 0.978387 , -0.449818 , -0.486555 , 1.28972 , -0.610976 , -0.572771 , -3 , -244 , -292
0 , 0 , 1.80005 , 0.0258515 , -0.00187531 , -0.0754463 , 0.00192648 , 1.20004 , -0.585092 , -0.614944 , 1.00381 , -0.460722 , -0.500429 , 1.05522 , -0.545077 , -0.727789 , 117 , -260 , -131
0 , 0 , 1.73804 , 0.0228363 , -0.00141602 , -0.068666 , 0.001558 , 1.15869 , -0.566162 , -0.592532 , 1.02751 , -0.472622 , -0.513424 , 1.27018 , -0.600647 , -0.493462 , -83 , -148 , -270
0 , 0 , 1.67865 , 0.0244581 , -0.00131566 , -0.062231 , 0.00171472 , 1.1191 , -0.545427 , -0.57367 , 1.05096 , -0.486125 , -0.523703 , 1.07476 , -0.553049 , -0.475257 , 126 , -224 , -344
0 , 0 , 1.62539 , 0.0270371 , -0.00137455 , -0.0564505 , 0.00197612 , 1.0836 , -0.526187 , -0.557408 , 1.07433 , -0.496521 , -0.53492 , 1.07476 , -0.475257 , -0.610661 , 2 , -337 , -207
0 , 0 , 1.58216 , 0.0239245 , -0.00129099 , -0.0516608 , 0.00159594 , 1.05478 , -0.513575 , -0.541201 , 1.09454 , -0.506214 , -0.547446 , 1.01614 , -0.517416 , -0.547367 , 73 , -223 , -253
0 , 0 , 1.54737 , 0.0226657 , -0.00129767 , -0.0477035 , 0.00142945 , 1.03158 , -0.502705 , -0.528877 , 1.11691 , -0.517254 , -0.557079 , 0.937975 , -0.58477 , -0.466559 , 73 , -161 , -279
0 , 0 , 1.52169 , 0.0259185 , -0.00135869 , -0.0446249 , 0.00177088 , 1.01446 , -0.492264 , -0.522193 , 1.13591 , -0.528022 , -0.566264 , 1.07476 , -0.444285 , -0.458711 , -3 , -274 , -344
0 , 0 , 1.5055 , 0.0270216 , -0.00133115 , -0.0424458 , 0.0018661 , 1.00367 , -0.486231 , -0.517434 , 1.15758 , -0.536717 , -0.577246 , 0.977058 , -0.434404 , -0.609387 , 14 , -309 , -149
0 , 0 , 1.49651 , 0.0245718 , -0.001207 , -0.040946 , 0.00156191 , 0.997675 , -0.48465 , -0.513024 , 1.17622 , -0.545687 , -0.589068 , 1.01614 , -0.479732 , -0.524825 , 45 , -221 , -272
0 , 0 , 1.49024 , 0.0247948 , -0.0010451 , -0.0397133 , 0.00156191 , 0.993493 , -0.482431 , -0.511062 , 1.19764 , -0.55579 , -0.597451 , 0.996599 , -0.548908 , -0.463425 , -34 , -164 , -394
0 , 0 , 1.48556 , 0.0292369 , -0.000875649 , -0.0386435 , 0.0020344 , 0.990376 , -0.478307 , -0.512068 , 1.21601 , -0.566322 , -0.605424 , 1.05522 , -0.464341 , -0.417396 , -5 , -265 , -358
