40 , 40 , 6.33878 , -4.6768 , -0.0266032 , -0.052297 , 0 , 4.22585 , -4.81316 , 0.587305 , 0.00050807 , -0.000117247 , 1.95412e-05 , 0.488529 , -0.259166 , 0.00716692 , 216 , -261 , 300
40 , 40 , 6.3407 , -4.67672 , -0.0271235 , -0.0522623 , 0.000250235 , 4.22714 , -4.81375 , 0.586619 , 0.0233908 , -0.0206159 , 0.00967287 , 2.14953 , -2.01628 , 0.547114 , 336 , -322 , -21
40 , 40 , 6.34343 , -4.635 , -0.0310644 , -0.0523221 , 0.00671727 , 4.22895 , -4.79057 , 0.561621 , 0.0822292 , -0.0805291 , 0.0207136 , 4.10364 , -4.09595 , 0.497016 , -256 , -236 , 31
40 , 40 , 6.32692 , -4.55108 , -0.0403139 , -0.0501052 , 0.0194814 , 4.21795 , -4.73662 , 0.51867 , 0.162426 , -0.161293 , 0.0307187 , 3.96685 , -3.97447 , 0.396906 , -29 , -36 , 76
40 , 40 , 6.26859 , -4.45035 , -0.0501696 , -0.0429381 , 0.0347491 , 4.17906 , -4.65902 , 0.479958 , 0.241626 , -0.23848 , 0.0396099 , 3.92777 , -3.7519 , 0.428531 , -2 , -80 , 71
40 , 40 , 6.17107 , -4.33885 , -0.0534256 , -0.031133 , 0.0516216 , 4.11404 , -4.56213 , 0.448085 , 0.320827 , -0.315922 , 0.0487943 , 3.96685 , -3.87272 , 0.424653 , 20 , -121 , 34
40 , 40 , 6.04151 , -4.23088 , -0.0477817 , -0.0155404 , 0.0679594 , 4.02768 , -4.45661 , 0.428933 , 0.399968 , -0.393735 , 0.0576269 , 3.86915 , -3.87913 , 0.436833 , 8 , -131 , -1
40 , 40 , 5.89372 , -4.13741 , -0.0372201 , 0.00220652 , 0.0821272 , 3.92915 , -4.35338 , 0.424234 , 0.47911 , -0.47188 , 0.0658928 , 3.84961 , -3.83785 , 0.387464 , -12 , -50 , -6
40 , 40 , 5.74335 , -4.05204 , -0.0292041 , 0.020252 , 0.095082 , 3.8289 , -4.25396 , 0.425066 , 0.557646 , -0.549439 , 0.0735138 , 3.79098 , -3.86316 , 0.380051 , -1 , -161 , 16
40 , 40 , 5.60608 , -3.96921 , -0.0291228 , 0.0367399 , 0.107652 , 3.73739 , -4.16039 , 0.423001 , 0.637902 , -0.631082 , 0.081643 , 3.69328 , -3.81911 , 0.410383 , 26 , -101 , 14
40 , 40 , 5.49099 , -3.8776 , -0.0356314 , 0.0505969 , 0.12153 , 3.66066 , -4.06913 , 0.408471 , 0.712529 , -0.709266 , 0.0900261 , 3.51741 , -3.81289 , 0.432801 , -16 , -161 , -21
40 , 40 , 5.40129 , -3.77854 , -0.040352 , 0.0614426 , 0.136514 , 3.60086 , -3.98204 , 0.381177 , 0.785613 , -0.787255 , 0.098507 , 3.49787 , -3.8473 , 0.422511 , 76 , -175 , -64
40 , 40 , 5.33465 , -3.67717 , -0.0381191 , 0.0695548 , 0.151838 , 3.55643 , -3.9013 , 0.344863 , 0.857564 , -0.865243 , 0.105952 , 3.49787 , -3.79438 , 0.322815 , -2 , -161 , 26
40 , 40 , 5.27589 , -3.58542 , -0.0313058 , 0.0767309 , 0.165722 , 3.51726 , -3.82873 , 0.311473 , 0.928459 , -0.941845 , 0.112225 , 3.49787 , -3.74589 , 0.265623 , -17 , -134 , 76
40 , 40 , 5.20366 , -3.50071 , -0.0243637 , 0.0855003 , 0.178549 , 3.4691 , -3.75575 , 0.286642 , 0.998514 , -1.01712 , 0.117794 , 3.49787 , -3.59101 , 0.254441 , -37 , -184 , 49
40 , 40 , 5.11377 , -3.41807 , -0.0206346 , 0.0963564 , 0.191063 , 3.40918 , -3.67807 , 0.268893 , 1.06777 , -1.09092 , 0.123266 , 3.34154 , -3.55561 , 0.247251 , 69 , -173 , 14
