40 , 0 , 0 , 0 , -0.0128081 , -0.101734 , 0 , 0 , 0 , -0 , 0 , 0 , 0 , 0 , 0 , 0 , -54 , -18 , -47
40 , 0 , 22.5889 , 0 , -0.0127584 , -0.101983 , 0 , 15.0592 , -7.52962 , -7.52962 , 0.00107476 , -0.0003322 , -7.81646e-05 , 0.918434 , -0.563687 , -0.207003 , 536 , -592 , -609
40 , 0 , 25.1126 , 0 , -0.0127048 , -0.102201 , 0 , 16.7417 , -8.37087 , -8.37087 , 0.0567475 , -0.0525071 , -0.0478954 , 4.53355 , -4.54885 , -4.46229 , -167 , -161 , -63
40 , 0 , 27.404 , 0 , -0.0125974 , -0.0900872 , 0 , 18.2693 , -9.13466 , -9.13466 , 0.144722 , -0.144468 , -0.137335 , 4.29905 , -4.44958 , -4.36672 , -3 , -89 , -107
40 , 0 , 29.1432 , 0 , -0.0120035 , -0.062774 , 0.000547305 , 19.4288 , -9.71439 , -9.71439 , 0.229667 , -0.225583 , -0.21847 , 4.16227 , -4.24806 , -3.99477 , 50 , 309 , 273
40 , 0 , 30.2346 , 0.0133867 , -0.0108927 , -0.0297675 , 0.00141254 , 20.1564 , -10.0705 , -10.0859 , 0.312678 , -0.303963 , -0.296557 , 4.04502 , -4.13204 , -4.00159 , 44 , 111 , 163
40 , 0 , 30.9239 , 0.0356794 , -0.0104551 , 0.00650129 , 0.00272702 , 20.6159 , -10.2874 , -10.3286 , 0.394614 , -0.381834 , -0.374506 , 3.94731 , -3.96439 , -4.03256 , -199 , 2 , 47
40 , 0 , 31.288 , 0.0706654 , -0.0103973 , 0.042165 , 0.00212731 , 20.8587 , -10.3885 , -10.4701 , 0.46846 , -0.459022 , -0.452221 , 3.7519 , -3.841 , -4.01529 , -29 , -108 , -64
40 , 0 , 31.4507 , 0.0613436 , -0.0103748 , 0.0728513 , 0.00182245 , 20.9671 , -10.4481 , -10.519 , 0.542404 , -0.535701 , -0.529819 , 3.81053 , -3.73396 , -3.91148 , -66 , -142 , -161
40 , 0 , 31.5601 , 0.0576205 , -0.0145501 , 0.0984307 , 0.00333241 , 21.0401 , -10.4868 , -10.5533 , 0.617852 , -0.612264 , -0.607144 , 3.90823 , -3.89524 , -3.86634 , -70 , -137 , -63
40 , 0 , 31.6554 , 0.0974068 , -0.0206487 , 0.122849 , 0.00391187 , 21.1036 , -10.4956 , -10.608 , 0.694454 , -0.689197 , -0.684449 , 3.94731 , -3.7519 , -3.93775 , -141 , -128 , -137
40 , 0 , 31.6572 , 0.117369 , -0.0219957 , 0.147685 , 0.00517851 , 21.1048 , -10.4846 , -10.6202 , 0.771837 , -0.765466 , -0.762105 , 3.94731 , -3.82222 , -3.99138 , -27 , -189 , -216
40 , 0 , 31.5372 , 0.154947 , -0.0189611 , 0.175375 , 0.00558403 , 21.0248 , -10.4229 , -10.6019 , 0.849728 , -0.841911 , -0.839273 , 3.90823 , -3.82222 , -3.95435 , -29 , -169 , -243
40 , 0 , 31.236 , 0.173642 , -0.01309 , 0.207145 , 0.0049811 , 20.824 , -10.3117 , -10.5123 , 0.927912 , -0.918571 , -0.91693 , 3.90823 , -3.87913 , -3.80054 , -34 , -158 , -183
40 , 0 , 30.7196 , 0.167927 , -0.0079144 , 0.239391 , 0.00376335 , 20.4798 , -10.1429 , -10.3368 , 1.01026 , -0.99953 , -0.998514 , 3.83007 , -3.7852 , -3.71328 , 15 , -280 , -161
40 , 0 , 30.0863 , 0.145345 , -0.00818041 , 0.270435 , 0.00253625 , 20.0576 , -9.94486 , -10.1127 , 1.0886 , -1.07625 , -1.07613 , 3.71282 , -3.71328 , -3.70156 , 174 , -259 , -243
