0 , 0 , 5.42825 , 0.00548587 , -0.0024762 , -0.285706 , 0.000291702 , 3.61883 , -1.80625 , -1.81258 , 0.000273576 , -1.95412e-05 , -3.90823e-05 , 0.3322 , -0.248614 , 0 , 246 , -445 , -528
0 , 0 , 5.55815 , 0.00563913 , -0.00243644 , -0.285912 , 0.000291702 , 3.70543 , -1.84946 , -1.85597 , 0.0214366 , -0.0189158 , -0.0190135 , 2.05182 , -2.04441 , -1.95737 , 312 , 32 , -49
0 , 0 , 5.65296 , 0.00331779 , -0.00246092 , -0.285857 , 0.00016232 , 3.76864 , -1.88241 , -1.88624 , 0.0862351 , -0.0566889 , -0.0574315 , 3.84961 , -1.80936 , -1.77243 , -64 , -135 , -189
0 , 0 , 5.67456 , -0.000612123 , -0.00258988 , -0.282758 , -4.79101e-05 , 3.78304 , -1.89187 , -1.89117 , 0.157814 , -0.0908273 , -0.0923515 , 3.83007 , -1.8206 , -1.77916 , -29 , -142 , -243
0 , 0 , 5.63023 , -0.00463494 , -0.00257464 , -0.276769 , -0.000257524 , 3.75349 , -1.87942 , -1.87407 , 0.237249 , -0.128952 , -0.13075 , 3.73236 , -1.78186 , -1.8038 , -15 , -203 , -252
0 , 0 , 5.54509 , -0.00920646 , -0.00253258 , -0.269112 , -0.000492064 , 3.69673 , -1.85368 , -1.84305 , 0.308477 , -0.162973 , -0.165338 , 3.6542 , -1.72295 , -1.74734 , 64 , -225 , -247
0 , 0 , 5.39905 , -0.0111015 , -0.00287391 , -0.258654 , -0.000580042 , 3.59937 , -1.80609 , -1.79327 , 0.385703 , -0.200473 , -0.202583 , 3.51741 , -1.67256 , -1.71664 , 81 , -223 , -207
0 , 0 , 5.20463 , -0.00845467 , -0.00307617 , -0.24604 , -0.000427005 , 3.46975 , -1.73976 , -1.73 , 0.453922 , -0.233947 , -0.235197 , 3.43924 , -1.55706 , -1.71163 , 65 , -264 , -157
0 , 0 , 4.95874 , 0.00167209 , -0.00336607 , -0.231089 , 0.000117226 , 3.30582 , -1.65195 , -1.65388 , 0.526067 , -0.269043 , -0.270196 , 3.30246 , -1.47573 , -1.63069 , -10 , -270 , -192
0 , 0 , 4.67209 , 0.0107759 , -0.00412211 , -0.214361 , 0.00059165 , 3.11473 , -1.55114 , -1.56358 , 0.588404 , -0.298862 , -0.300523 , 3.00934 , -1.60392 , -1.38181 , 74 , -137 , -353
0 , 0 , 4.35903 , 0.0175623 , -0.00471777 , -0.196599 , 0.00093332 , 2.90602 , -1.44287 , -1.46315 , 0.653105 , -0.329288 , -0.332493 , 2.79439 , -1.31148 , -1.33615 , 103 , -212 , -354
0 , 0 , 4.02489 , 0.0180045 , -0.00509524 , -0.178062 , 0.00093332 , 2.68326 , -1.33123 , -1.35202 , 0.707663 , -0.355942 , -0.359381 , 2.55989 , -1.20624 , -1.34921 , 163 , -273 , -241
0 , 0 , 3.68376 , 0.0153208 , -0.00512493 , -0.159472 , 0.000772337 , 2.45584 , -1.21907 , -1.23677 , 0.76064 , -0.381951 , -0.385019 , 2.4231 , -1.16028 , -1.24598 , 62 , -197 , -221
0 , 0 , 3.35389 , 0.0188133 , -0.00479812 , -0.141759 , 0.000947176 , 2.23592 , -1.1071 , -1.12882 , 0.809317 , -0.404971 , -0.40925 , 2.11044 , -0.972592 , -1.01865 , 87 , -256 , -374
0 , 0 , 3.05315 , 0.0130204 , -0.00476064 , -0.125818 , 0.000624096 , 2.03544 , -1.0102 , -1.02524 , 0.855414 , -0.427678 , -0.431488 , 1.87595 , -0.955942 , -1.00554 , 120 , -258 , -211
0 , 0 , 2.79173 , 0.00664846 , -0.00501668 , -0.112131 , 0.000281353 , 1.86115 , -0.926739 , -0.934416 , 0.893519 , -0.445714 , -0.450365 , 1.79779 , -0.878903 , -0.742535 , 146 , -224 , -345
0 , 0 , 2.58266 , 0.00443683 , -0.0055111 , -0.101327 , 0.000168295 , 1.72177 , -0.858325 , -0.863449 , 0.930218 , -0.464454 , -0.467561 , 1.62192 , -0.813076 , -0.847159 , -18 , -228 , -243
0 , 0 , 2.42793 , -0.00141405 , -0.00607848 , -0.0934516 , -0.000137911 , 1.61862 , -0.810128 , -0.808495 , 0.964122 , -0.48038 , -0.484777 , 1.60237 , -0.725532 , -0.768832 , 4 , -246 , -326
